tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,139,11,0,7.3333,0.0000
2,150,138,12,0,8.0000,0.0000
3,154,141,13,0,8.4416,0.0000
4,155,141,14,0,9.0323,0.0000
5,156,141,15,0,9.6154,0.0000
6,156,141,15,0,9.6154,0.0000
7,158,140,18,0,11.3924,0.0000
8,160,141,19,0,11.8750,0.0000
9,163,144,19,0,11.6564,0.0000
10,164,145,19,0,11.5854,0.0000
11,164,144,20,0,12.1951,0.0000
12,168,148,20,0,11.9048,0.0000
13,168,145,23,0,13.6905,0.0000
14,168,144,24,0,14.2857,0.0000
15,170,143,27,0,15.8824,0.0000
16,172,139,33,0,19.1860,0.0000
17,172,137,35,0,20.3488,0.0000
18,171,136,35,0,20.4678,0.0000
19,174,137,37,0,21.2644,0.0000
20,174,137,37,0,21.2644,0.0000
21,172,137,29,6,16.8605,3.4884
22,173,136,31,6,17.9191,3.4682
23,174,137,30,7,17.2414,4.0230
24,175,138,29,8,16.5714,4.5714
25,176,140,27,9,15.3409,5.1136
26,180,144,27,9,15.0000,5.0000
27,181,144,26,11,14.3646,6.0773
28,182,144,26,12,14.2857,6.5934
29,182,143,26,13,14.2857,7.1429
30,184,143,28,13,15.2174,7.0652
31,185,142,29,14,15.6757,7.5676
32,187,143,30,14,16.0428,7.4866
33,189,143,30,16,15.8730,8.4656
34,192,147,29,16,15.1042,8.3333
35,195,151,28,16,14.3590,8.2051
36,196,150,25,21,12.7551,10.7143
37,198,152,21,25,10.6061,12.6263
38,199,150,22,27,11.0553,13.5678
39,199,148,23,28,11.5578,14.0704
40,203,152,22,29,10.8374,14.2857
41,202,150,23,29,11.3861,14.3564
42,204,153,20,31,9.8039,15.1961
43,204,152,20,32,9.8039,15.6863
44,205,153,20,32,9.7561,15.6098
45,206,153,21,32,10.1942,15.5340
46,208,154,22,32,10.5769,15.3846
47,209,153,24,32,11.4833,15.3110
