tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,154,143,11,0,7.1429,0.0000
2,158,145,13,0,8.2278,0.0000
3,159,145,14,0,8.8050,0.0000
4,152,146,4,2,2.6316,1.3158
5,152,148,2,2,1.3158,1.3158
6,150,147,1,2,0.6667,1.3333
7,149,147,0,2,0.0000,1.3423
8,149,147,0,2,0.0000,1.3423
9,149,147,0,2,0.0000,1.3423
10,150,148,0,2,0.0000,1.3333
11,153,151,0,2,0.0000,1.3072
12,153,151,0,2,0.0000,1.3072
13,153,151,0,2,0.0000,1.3072
14,156,154,0,2,0.0000,1.2821
15,157,155,0,2,0.0000,1.2739
16,157,155,0,2,0.0000,1.2739
17,158,156,0,2,0.0000,1.2658
18,158,156,0,2,0.0000,1.2658
19,158,156,0,2,0.0000,1.2658
20,159,157,0,2,0.0000,1.2579
21,160,158,0,2,0.0000,1.2500
22,161,159,0,2,0.0000,1.2422
23,162,160,0,2,0.0000,1.2346
24,164,162,0,2,0.0000,1.2195
25,164,162,0,2,0.0000,1.2195
26,165,163,0,2,0.0000,1.2121
27,168,166,0,2,0.0000,1.1905
28,168,166,0,2,0.0000,1.1905
29,168,166,0,2,0.0000,1.1905
30,172,170,0,2,0.0000,1.1628
31,176,174,0,2,0.0000,1.1364
32,179,177,0,2,0.0000,1.1173
33,182,180,0,2,0.0000,1.0989
34,184,182,0,2,0.0000,1.0870
35,187,185,0,2,0.0000,1.0695
36,190,188,0,2,0.0000,1.0526
37,192,190,0,2,0.0000,1.0417
38,195,193,0,2,0.0000,1.0256
39,197,195,0,2,0.0000,1.0152
40,201,199,0,2,0.0000,0.9950
41,203,201,0,2,0.0000,0.9852
42,205,203,0,2,0.0000,0.9756
43,205,203,0,2,0.0000,0.9756
44,206,204,0,2,0.0000,0.9709
45,207,205,0,2,0.0000,0.9662
46,209,207,0,2,0.0000,0.9569
47,210,208,0,2,0.0000,0.9524
48,212,210,0,2,0.0000,0.9434
49,212,210,0,2,0.0000,0.9434
50,217,215,0,2,0.0000,0.9217
51,218,216,0,2,0.0000,0.9174
52,220,218,0,2,0.0000,0.9091
53,222,220,0,2,0.0000,0.9009
54,224,222,0,2,0.0000,0.8929
55,226,224,0,2,0.0000,0.8850
56,227,227,0,0,0.0000,0.0000
57,230,230,0,0,0.0000,0.0000
58,232,232,0,0,0.0000,0.0000
59,235,235,0,0,0.0000,0.0000
60,238,238,0,0,0.0000,0.0000
61,239,239,0,0,0.0000,0.0000
62,242,242,0,0,0.0000,0.0000
63,244,244,0,0,0.0000,0.0000
64,246,246,0,0,0.0000,0.0000
65,252,252,0,0,0.0000,0.0000
66,257,257,0,0,0.0000,0.0000
67,262,262,0,0,0.0000,0.0000
68,264,264,0,0,0.0000,0.0000
69,268,268,0,0,0.0000,0.0000
70,271,271,0,0,0.0000,0.0000
71,273,273,0,0,0.0000,0.0000
72,275,275,0,0,0.0000,0.0000
73,277,277,0,0,0.0000,0.0000
74,278,278,0,0,0.0000,0.0000
75,280,280,0,0,0.0000,0.0000
76,285,285,0,0,0.0000,0.0000
77,289,289,0,0,0.0000,0.0000
78,294,294,0,0,0.0000,0.0000
79,298,298,0,0,0.0000,0.0000
80,302,302,0,0,0.0000,0.0000
81,302,302,0,0,0.0000,0.0000
82,302,302,0,0,0.0000,0.0000
83,301,301,0,0,0.0000,0.0000
84,301,301,0,0,0.0000,0.0000
85,301,301,0,0,0.0000,0.0000
86,301,301,0,0,0.0000,0.0000
