tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,139,11,0,7.3333,0.0000
2,152,140,12,0,7.8947,0.0000
3,154,141,13,0,8.4416,0.0000
4,155,142,13,0,8.3871,0.0000
5,156,142,14,0,8.9744,0.0000
6,157,141,16,0,10.1911,0.0000
7,160,143,17,0,10.6250,0.0000
8,161,143,18,0,11.1801,0.0000
9,162,141,21,0,12.9630,0.0000
10,164,142,22,0,13.4146,0.0000
11,165,142,23,0,13.9394,0.0000
12,166,140,26,0,15.6627,0.0000
13,167,140,27,0,16.1677,0.0000
14,168,140,28,0,16.6667,0.0000
15,171,143,28,0,16.3743,0.0000
16,173,145,28,0,16.1850,0.0000
17,175,146,29,0,16.5714,0.0000
18,181,147,34,0,18.7845,0.0000
19,182,144,38,0,20.8791,0.0000
20,184,144,40,0,21.7391,0.0000
21,184,145,31,8,16.8478,4.3478
22,186,145,33,8,17.7419,4.3011
23,186,145,32,9,17.2043,4.8387
24,185,141,34,10,18.3784,5.4054
25,186,141,35,10,18.8172,5.3763
26,186,140,35,11,18.8172,5.9140
27,185,138,36,11,19.4595,5.9459
28,187,137,39,11,20.8556,5.8824
29,188,139,36,13,19.1489,6.9149
30,189,140,35,14,18.5185,7.4074
31,191,141,35,15,18.3246,7.8534
32,192,137,39,16,20.3125,8.3333
33,192,137,36,19,18.7500,9.8958
34,194,134,41,19,21.1340,9.7938
35,196,136,40,20,20.4082,10.2041
36,198,137,41,20,20.7071,10.1010
37,198,136,41,21,20.7071,10.6061
38,196,133,40,23,20.4082,11.7347
39,197,135,37,25,18.7817,12.6904
40,198,135,36,27,18.1818,13.6364
41,198,134,35,29,17.6768,14.6465
42,199,133,36,30,18.0905,15.0754
43,199,133,35,31,17.5879,15.5779
44,200,133,36,31,18.0000,15.5000
45,201,132,35,34,17.4129,16.9154
46,202,133,34,35,16.8317,17.3267
47,204,134,32,38,15.6863,18.6275
