tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,140,11,0,7.2848,0.0000
2,152,140,12,0,7.8947,0.0000
3,153,139,14,0,9.1503,0.0000
4,153,134,19,0,12.4183,0.0000
5,154,134,20,0,12.9870,0.0000
6,155,134,21,0,13.5484,0.0000
7,155,133,22,0,14.1935,0.0000
8,157,132,25,0,15.9236,0.0000
9,158,133,25,0,15.8228,0.0000
10,161,132,29,0,18.0124,0.0000
11,163,131,32,0,19.6319,0.0000
12,164,125,39,0,23.7805,0.0000
13,164,123,41,0,25.0000,0.0000
14,164,120,44,0,26.8293,0.0000
15,165,121,44,0,26.6667,0.0000
16,168,119,49,0,29.1667,0.0000
17,170,116,54,0,31.7647,0.0000
18,171,114,57,0,33.3333,0.0000
19,172,110,62,0,36.0465,0.0000
20,173,109,64,0,36.9942,0.0000
21,170,104,59,7,34.7059,4.1176
22,169,103,58,8,34.3195,4.7337
23,172,103,60,9,34.8837,5.2326
24,172,99,59,14,34.3023,8.1395
25,173,96,63,14,36.4162,8.0925
26,174,93,66,15,37.9310,8.6207
27,172,93,64,15,37.2093,8.7209
28,172,89,66,17,38.3721,9.8837
29,173,86,70,17,40.4624,9.8266
30,175,83,72,20,41.1429,11.4286
31,174,83,70,21,40.2299,12.0690
32,174,80,70,24,40.2299,13.7931
33,174,78,69,27,39.6552,15.5172
34,175,74,72,29,41.1429,16.5714
35,174,68,75,31,43.1034,17.8161
36,174,65,76,33,43.6782,18.9655
37,174,61,74,39,42.5287,22.4138
38,177,61,73,43,41.2429,24.2938
39,177,54,78,45,44.0678,25.4237
40,176,53,74,49,42.0455,27.8409
41,177,53,74,50,41.8079,28.2486
42,178,53,72,53,40.4494,29.7753
43,179,54,70,55,39.1061,30.7263
44,179,51,71,57,39.6648,31.8436
45,179,44,71,64,39.6648,35.7542
46,178,43,70,65,39.3258,36.5169
47,176,39,71,66,40.3409,37.5000
48,176,37,72,67,40.9091,38.0682
49,175,33,71,71,40.5714,40.5714
50,176,33,70,73,39.7727,41.4773
51,176,33,67,76,38.0682,43.1818
52,176,33,66,77,37.5000,43.7500
53,175,33,62,80,35.4286,45.7143
54,175,32,60,83,34.2857,47.4286
55,175,31,55,89,31.4286,50.8571
56,177,33,50,94,28.2486,53.1073
57,179,34,48,97,26.8156,54.1899
58,179,35,44,100,24.5810,55.8659
59,183,39,40,104,21.8579,56.8306
60,183,39,36,108,19.6721,59.0164
61,186,40,37,109,19.8925,58.6022
62,188,42,35,111,18.6170,59.0426
63,191,44,34,113,17.8010,59.1623
64,193,46,32,115,16.5803,59.5855
65,196,50,30,116,15.3061,59.1837
66,200,53,25,122,12.5000,61.0000
67,202,55,21,126,10.3960,62.3762
68,203,55,20,128,9.8522,63.0542
69,204,56,17,131,8.3333,64.2157
70,203,56,12,135,5.9113,66.5025
71,203,54,14,135,6.8966,66.5025
72,203,55,13,135,6.4039,66.5025
73,203,60,15,128,7.3892,63.0542
74,203,60,15,128,7.3892,63.0542
75,210,68,14,128,6.6667,60.9524
76,211,73,15,123,7.1090,58.2938
77,213,75,15,123,7.0423,57.7465
78,214,75,16,123,7.4766,57.4766
79,214,75,15,124,7.0093,57.9439
80,214,78,14,122,6.5421,57.0093
81,217,81,14,122,6.4516,56.2212
82,218,84,13,121,5.9633,55.5046
83,222,88,14,120,6.3063,54.0541
84,225,94,13,118,5.7778,52.4444
85,229,100,14,115,6.1135,50.2183
86,229,102,13,114,5.6769,49.7817
87,231,104,15,112,6.4935,48.4848
88,233,105,17,111,7.2961,47.6395
89,234,111,18,105,7.6923,44.8718
90,235,116,18,101,7.6596,42.9787
91,233,116,18,99,7.7253,42.4893
92,233,119,18,96,7.7253,41.2017
93,236,122,18,96,7.6271,40.6780
94,238,125,19,94,7.9832,39.4958
95,239,127,19,93,7.9498,38.9121
96,242,130,20,92,8.2645,38.0165
97,244,136,23,85,9.4262,34.8361
98,246,138,24,84,9.7561,34.1463
99,248,141,23,84,9.2742,33.8710
100,250,141,26,83,10.4000,33.2000
101,251,145,27,79,10.7570,31.4741
102,252,147,28,77,11.1111,30.5556
103,255,149,30,76,11.7647,29.8039
104,259,150,34,75,13.1274,28.9575
