tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,152,142,10,0,6.5789,0.0000
2,153,143,10,0,6.5359,0.0000
3,154,144,10,0,6.4935,0.0000
4,157,147,10,0,6.3694,0.0000
5,159,149,10,0,6.2893,0.0000
6,161,151,10,0,6.2112,0.0000
7,163,153,10,0,6.1350,0.0000
8,164,154,10,0,6.0976,0.0000
9,166,156,10,0,6.0241,0.0000
10,168,158,10,0,5.9524,0.0000
11,171,161,10,0,5.8480,0.0000
12,170,160,10,0,5.8824,0.0000
13,171,161,10,0,5.8480,0.0000
14,173,162,11,0,6.3584,0.0000
15,176,165,11,0,6.2500,0.0000
16,177,165,12,0,6.7797,0.0000
17,180,168,12,0,6.6667,0.0000
18,180,168,12,0,6.6667,0.0000
19,181,169,12,0,6.6298,0.0000
20,183,171,12,0,6.5574,0.0000
21,186,174,12,0,6.4516,0.0000
22,187,175,12,0,6.4171,0.0000
23,188,175,13,0,6.9149,0.0000
24,190,177,13,0,6.8421,0.0000
25,192,179,13,0,6.7708,0.0000
26,192,179,13,0,6.7708,0.0000
27,193,180,13,0,6.7358,0.0000
28,194,181,13,0,6.7010,0.0000
29,194,181,13,0,6.7010,0.0000
30,194,181,13,0,6.7010,0.0000
31,195,182,13,0,6.6667,0.0000
32,196,183,13,0,6.6327,0.0000
33,197,184,13,0,6.5990,0.0000
34,200,187,13,0,6.5000,0.0000
35,203,190,13,0,6.4039,0.0000
36,206,193,13,0,6.3107,0.0000
37,208,193,15,0,7.2115,0.0000
38,213,198,15,0,7.0423,0.0000
39,214,199,15,0,7.0093,0.0000
40,217,202,15,0,6.9124,0.0000
41,217,202,15,0,6.9124,0.0000
42,219,204,15,0,6.8493,0.0000
43,223,208,15,0,6.7265,0.0000
44,229,214,15,0,6.5502,0.0000
45,230,215,15,0,6.5217,0.0000
46,232,217,15,0,6.4655,0.0000
47,232,217,15,0,6.4655,0.0000
48,234,219,15,0,6.4103,0.0000
49,234,219,15,0,6.4103,0.0000
50,236,221,15,0,6.3559,0.0000
51,239,224,15,0,6.2762,0.0000
52,242,227,15,0,6.1983,0.0000
53,243,228,15,0,6.1728,0.0000
54,246,231,15,0,6.0976,0.0000
55,246,231,15,0,6.0976,0.0000
56,247,232,15,0,6.0729,0.0000
57,248,233,15,0,6.0484,0.0000
58,249,234,15,0,6.0241,0.0000
59,253,237,16,0,6.3241,0.0000
60,254,238,16,0,6.2992,0.0000
61,256,240,16,0,6.2500,0.0000
62,257,239,18,0,7.0039,0.0000
63,260,242,18,0,6.9231,0.0000
64,263,245,18,0,6.8441,0.0000
65,268,249,19,0,7.0896,0.0000
66,271,252,19,0,7.0111,0.0000
67,274,255,19,0,6.9343,0.0000
68,277,258,19,0,6.8592,0.0000
69,280,261,19,0,6.7857,0.0000
70,284,265,19,0,6.6901,0.0000
71,291,272,19,0,6.5292,0.0000
72,296,277,19,0,6.4189,0.0000
73,300,281,19,0,6.3333,0.0000
74,300,281,19,0,6.3333,0.0000
75,300,281,19,0,6.3333,0.0000
76,300,281,19,0,6.3333,0.0000
77,300,281,19,0,6.3333,0.0000
78,300,281,19,0,6.3333,0.0000
79,300,281,19,0,6.3333,0.0000
80,300,281,19,0,6.3333,0.0000
81,300,281,19,0,6.3333,0.0000
82,300,281,19,0,6.3333,0.0000
83,300,281,19,0,6.3333,0.0000
84,300,281,19,0,6.3333,0.0000
85,300,281,19,0,6.3333,0.0000
86,300,281,19,0,6.3333,0.0000
87,300,280,20,0,6.6667,0.0000
88,300,280,20,0,6.6667,0.0000
89,300,280,20,0,6.6667,0.0000
90,300,280,20,0,6.6667,0.0000
91,300,279,21,0,7.0000,0.0000
92,300,279,21,0,7.0000,0.0000
93,300,278,22,0,7.3333,0.0000
94,300,278,22,0,7.3333,0.0000
95,300,278,22,0,7.3333,0.0000
96,300,277,23,0,7.6667,0.0000
97,299,276,23,0,7.6923,0.0000
98,303,280,23,0,7.5908,0.0000
99,303,280,23,0,7.5908,0.0000
100,303,280,23,0,7.5908,0.0000
101,303,280,23,0,7.5908,0.0000
102,303,280,23,0,7.5908,0.0000
103,303,279,24,0,7.9208,0.0000
104,303,279,24,0,7.9208,0.0000
105,303,279,24,0,7.9208,0.0000
106,303,277,26,0,8.5809,0.0000
107,303,276,27,0,8.9109,0.0000
108,303,276,27,0,8.9109,0.0000
109,303,276,27,0,8.9109,0.0000
110,303,276,27,0,8.9109,0.0000
111,303,276,27,0,8.9109,0.0000
112,303,276,27,0,8.9109,0.0000
113,303,276,27,0,8.9109,0.0000
114,303,274,29,0,9.5710,0.0000
115,303,274,29,0,9.5710,0.0000
116,303,273,30,0,9.9010,0.0000
117,303,273,30,0,9.9010,0.0000
118,303,272,31,0,10.2310,0.0000
119,303,272,31,0,10.2310,0.0000
120,303,272,31,0,10.2310,0.0000
121,303,272,31,0,10.2310,0.0000
122,303,272,31,0,10.2310,0.0000
123,303,272,31,0,10.2310,0.0000
124,302,270,32,0,10.5960,0.0000
125,302,270,32,0,10.5960,0.0000
126,302,269,33,0,10.9272,0.0000
127,302,269,33,0,10.9272,0.0000
128,302,269,33,0,10.9272,0.0000
129,302,269,33,0,10.9272,0.0000
130,302,269,33,0,10.9272,0.0000
131,302,269,33,0,10.9272,0.0000
132,302,269,33,0,10.9272,0.0000
133,302,269,33,0,10.9272,0.0000
134,302,269,33,0,10.9272,0.0000
135,302,267,35,0,11.5894,0.0000
136,302,266,36,0,11.9205,0.0000
137,302,266,36,0,11.9205,0.0000
138,302,265,37,0,12.2517,0.0000
139,302,265,37,0,12.2517,0.0000
140,302,264,38,0,12.5828,0.0000
141,302,264,38,0,12.5828,0.0000
142,302,264,38,0,12.5828,0.0000
143,302,263,39,0,12.9139,0.0000
144,302,262,40,0,13.2450,0.0000
145,302,262,40,0,13.2450,0.0000
146,302,262,40,0,13.2450,0.0000
147,302,262,40,0,13.2450,0.0000
148,302,262,40,0,13.2450,0.0000
149,302,262,40,0,13.2450,0.0000
150,302,262,40,0,13.2450,0.0000
151,302,262,40,0,13.2450,0.0000
152,302,261,41,0,13.5762,0.0000
153,302,261,41,0,13.5762,0.0000
154,302,261,41,0,13.5762,0.0000
155,301,260,41,0,13.6213,0.0000
156,301,260,41,0,13.6213,0.0000
157,301,260,41,0,13.6213,0.0000
158,300,258,42,0,14.0000,0.0000
159,300,258,42,0,14.0000,0.0000
160,300,258,42,0,14.0000,0.0000
161,300,258,42,0,14.0000,0.0000
162,300,258,42,0,14.0000,0.0000
163,300,257,43,0,14.3333,0.0000
164,300,257,43,0,14.3333,0.0000
165,300,257,43,0,14.3333,0.0000
166,300,257,43,0,14.3333,0.0000
167,300,257,43,0,14.3333,0.0000
168,300,257,43,0,14.3333,0.0000
169,300,256,44,0,14.6667,0.0000
170,300,256,44,0,14.6667,0.0000
171,300,256,44,0,14.6667,0.0000
172,300,256,44,0,14.6667,0.0000
173,300,256,44,0,14.6667,0.0000
174,300,254,46,0,15.3333,0.0000
175,300,253,47,0,15.6667,0.0000
176,300,253,47,0,15.6667,0.0000
177,300,252,48,0,16.0000,0.0000
178,300,250,50,0,16.6667,0.0000
179,300,250,50,0,16.6667,0.0000
180,300,250,50,0,16.6667,0.0000
181,300,249,51,0,17.0000,0.0000
182,300,248,52,0,17.3333,0.0000
183,300,248,52,0,17.3333,0.0000
184,300,248,52,0,17.3333,0.0000
185,299,247,52,0,17.3913,0.0000
186,302,249,53,0,17.5497,0.0000
187,302,249,53,0,17.5497,0.0000
188,302,249,53,0,17.5497,0.0000
189,302,249,53,0,17.5497,0.0000
190,302,249,53,0,17.5497,0.0000
191,302,248,54,0,17.8808,0.0000
192,302,248,54,0,17.8808,0.0000
193,302,245,57,0,18.8742,0.0000
194,302,245,57,0,18.8742,0.0000
195,302,245,57,0,18.8742,0.0000
196,302,245,57,0,18.8742,0.0000
197,302,244,58,0,19.2053,0.0000
198,302,242,60,0,19.8675,0.0000
199,302,242,60,0,19.8675,0.0000
200,302,241,61,0,20.1987,0.0000
201,302,241,61,0,20.1987,0.0000
202,302,241,61,0,20.1987,0.0000
203,302,241,61,0,20.1987,0.0000
204,302,241,61,0,20.1987,0.0000
205,302,240,62,0,20.5298,0.0000
206,302,240,62,0,20.5298,0.0000
207,302,240,62,0,20.5298,0.0000
208,302,240,62,0,20.5298,0.0000
209,301,238,63,0,20.9302,0.0000
210,301,238,63,0,20.9302,0.0000
211,301,238,63,0,20.9302,0.0000
212,301,238,63,0,20.9302,0.0000
213,301,237,64,0,21.2625,0.0000
214,301,235,66,0,21.9269,0.0000
215,301,235,66,0,21.9269,0.0000
216,301,234,67,0,22.2591,0.0000
217,301,234,67,0,22.2591,0.0000
218,301,234,67,0,22.2591,0.0000
219,301,231,70,0,23.2558,0.0000
220,301,231,70,0,23.2558,0.0000
221,301,231,70,0,23.2558,0.0000
222,301,231,70,0,23.2558,0.0000
223,301,231,70,0,23.2558,0.0000
224,301,229,72,0,23.9203,0.0000
225,301,228,73,0,24.2525,0.0000
226,300,227,73,0,24.3333,0.0000
227,300,226,74,0,24.6667,0.0000
228,300,226,74,0,24.6667,0.0000
229,300,226,74,0,24.6667,0.0000
230,300,225,75,0,25.0000,0.0000
231,299,224,75,0,25.0836,0.0000
232,300,225,75,0,25.0000,0.0000
233,300,225,75,0,25.0000,0.0000
234,300,225,75,0,25.0000,0.0000
235,300,225,75,0,25.0000,0.0000
236,300,223,77,0,25.6667,0.0000
237,300,222,78,0,26.0000,0.0000
238,300,221,79,0,26.3333,0.0000
239,300,221,79,0,26.3333,0.0000
240,300,221,79,0,26.3333,0.0000
241,300,220,80,0,26.6667,0.0000
242,300,218,82,0,27.3333,0.0000
243,300,217,83,0,27.6667,0.0000
244,300,213,87,0,29.0000,0.0000
245,300,211,89,0,29.6667,0.0000
246,300,211,89,0,29.6667,0.0000
247,300,210,90,0,30.0000,0.0000
248,300,209,91,0,30.3333,0.0000
249,300,206,94,0,31.3333,0.0000
250,300,206,94,0,31.3333,0.0000
251,300,205,95,0,31.6667,0.0000
252,300,204,96,0,32.0000,0.0000
253,300,204,96,0,32.0000,0.0000
254,300,204,96,0,32.0000,0.0000
255,300,204,96,0,32.0000,0.0000
256,300,204,96,0,32.0000,0.0000
257,300,203,97,0,32.3333,0.0000
258,300,202,98,0,32.6667,0.0000
259,300,201,99,0,33.0000,0.0000
260,300,201,99,0,33.0000,0.0000
261,300,200,100,0,33.3333,0.0000
262,300,200,100,0,33.3333,0.0000
263,300,198,102,0,34.0000,0.0000
264,300,196,104,0,34.6667,0.0000
265,300,195,105,0,35.0000,0.0000
266,300,194,106,0,35.3333,0.0000
267,300,194,106,0,35.3333,0.0000
268,300,192,108,0,36.0000,0.0000
269,300,190,110,0,36.6667,0.0000
270,299,189,110,0,36.7893,0.0000
271,299,189,110,0,36.7893,0.0000
272,302,192,110,0,36.4238,0.0000
273,302,192,110,0,36.4238,0.0000
274,302,190,112,0,37.0861,0.0000
275,302,189,113,0,37.4172,0.0000
276,302,188,114,0,37.7483,0.0000
277,302,187,115,0,38.0795,0.0000
278,302,187,115,0,38.0795,0.0000
279,302,187,115,0,38.0795,0.0000
280,301,185,116,0,38.5382,0.0000
281,301,184,117,0,38.8704,0.0000
282,301,182,119,0,39.5349,0.0000
283,300,181,119,0,39.6667,0.0000
284,300,181,119,0,39.6667,0.0000
285,300,181,119,0,39.6667,0.0000
286,300,181,119,0,39.6667,0.0000
287,300,181,119,0,39.6667,0.0000
288,300,180,120,0,40.0000,0.0000
289,300,180,120,0,40.0000,0.0000
290,300,179,121,0,40.3333,0.0000
291,299,176,123,0,41.1371,0.0000
292,301,178,123,0,40.8638,0.0000
293,301,177,124,0,41.1960,0.0000
294,301,177,124,0,41.1960,0.0000
295,301,176,125,0,41.5282,0.0000
296,301,176,125,0,41.5282,0.0000
297,301,175,126,0,41.8605,0.0000
298,301,175,126,0,41.8605,0.0000
299,301,175,126,0,41.8605,0.0000
300,301,175,126,0,41.8605,0.0000
301,301,174,127,0,42.1927,0.0000
302,301,173,128,0,42.5249,0.0000
303,301,171,130,0,43.1894,0.0000
304,301,170,131,0,43.5216,0.0000
305,301,170,131,0,43.5216,0.0000
306,301,169,132,0,43.8538,0.0000
307,301,167,134,0,44.5183,0.0000
308,301,167,134,0,44.5183,0.0000
309,301,167,134,0,44.5183,0.0000
310,300,167,133,0,44.3333,0.0000
311,300,167,133,0,44.3333,0.0000
312,300,166,134,0,44.6667,0.0000
313,300,164,136,0,45.3333,0.0000
314,300,164,136,0,45.3333,0.0000
315,300,164,136,0,45.3333,0.0000
316,300,164,136,0,45.3333,0.0000
317,300,163,137,0,45.6667,0.0000
318,300,160,140,0,46.6667,0.0000
