tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,139,11,0,7.3333,0.0000
2,151,139,12,0,7.9470,0.0000
3,152,140,12,0,7.8947,0.0000
4,154,141,13,0,8.4416,0.0000
5,157,142,15,0,9.5541,0.0000
6,162,144,18,0,11.1111,0.0000
7,163,141,22,0,13.4969,0.0000
8,165,141,24,0,14.5455,0.0000
9,168,143,25,0,14.8810,0.0000
10,172,146,26,0,15.1163,0.0000
11,173,144,29,0,16.7630,0.0000
12,175,143,32,0,18.2857,0.0000
13,177,143,34,0,19.2090,0.0000
14,179,145,34,0,18.9944,0.0000
15,180,145,35,0,19.4444,0.0000
16,180,145,35,0,19.4444,0.0000
17,180,139,41,0,22.7778,0.0000
18,180,136,44,0,24.4444,0.0000
19,179,131,48,0,26.8156,0.0000
20,181,130,51,0,28.1768,0.0000
21,183,132,51,0,27.8689,0.0000
22,183,132,51,0,27.8689,0.0000
23,185,127,58,0,31.3514,0.0000
24,185,124,61,0,32.9730,0.0000
25,185,120,65,0,35.1351,0.0000
26,188,118,70,0,37.2340,0.0000
27,189,117,72,0,38.0952,0.0000
28,188,115,73,0,38.8298,0.0000
29,190,111,79,0,41.5789,0.0000
30,190,106,84,0,44.2105,0.0000
31,190,100,90,0,47.3684,0.0000
32,191,94,97,0,50.7853,0.0000
33,191,90,101,0,52.8796,0.0000
34,191,86,105,0,54.9738,0.0000
35,192,87,105,0,54.6875,0.0000
36,193,85,108,0,55.9585,0.0000
37,193,80,113,0,58.5492,0.0000
38,194,80,114,0,58.7629,0.0000
39,194,76,118,0,60.8247,0.0000
40,194,70,124,0,63.9175,0.0000
41,190,65,119,6,62.6316,3.1579
42,190,57,126,7,66.3158,3.6842
43,191,55,129,7,67.5393,3.6649
44,192,53,131,8,68.2292,4.1667
45,194,50,135,9,69.5876,4.6392
46,194,46,136,12,70.1031,6.1856
47,194,39,139,16,71.6495,8.2474
