tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,140,11,0,7.2848,0.0000
2,151,140,11,0,7.2848,0.0000
3,152,140,12,0,7.8947,0.0000
4,152,140,12,0,7.8947,0.0000
5,153,141,12,0,7.8431,0.0000
6,154,141,13,0,8.4416,0.0000
7,154,141,13,0,8.4416,0.0000
8,154,141,13,0,8.4416,0.0000
9,155,142,13,0,8.3871,0.0000
10,156,143,13,0,8.3333,0.0000
11,159,146,13,0,8.1761,0.0000
12,160,145,15,0,9.3750,0.0000
13,164,146,18,0,10.9756,0.0000
14,166,148,18,0,10.8434,0.0000
15,166,148,18,0,10.8434,0.0000
16,169,148,21,0,12.4260,0.0000
17,170,148,22,0,12.9412,0.0000
18,172,150,22,0,12.7907,0.0000
19,172,148,24,0,13.9535,0.0000
20,175,151,24,0,13.7143,0.0000
21,180,157,13,10,7.2222,5.5556
22,181,157,14,10,7.7348,5.5249
23,181,157,14,10,7.7348,5.5249
24,181,156,15,10,8.2873,5.5249
25,182,156,16,10,8.7912,5.4945
26,183,157,16,10,8.7432,5.4645
27,183,156,16,11,8.7432,6.0109
28,185,158,16,11,8.6486,5.9459
29,187,160,16,11,8.5561,5.8824
30,190,163,16,11,8.4211,5.7895
31,192,164,17,11,8.8542,5.7292
32,192,164,15,13,7.8125,6.7708
33,191,164,14,13,7.3298,6.8063
34,192,165,13,14,6.7708,7.2917
35,192,165,13,14,6.7708,7.2917
36,193,166,10,17,5.1813,8.8083
37,194,167,10,17,5.1546,8.7629
38,197,171,9,17,4.5685,8.6294
39,200,173,10,17,5.0000,8.5000
40,200,173,8,19,4.0000,9.5000
41,202,174,9,19,4.4554,9.4059
42,204,176,9,19,4.4118,9.3137
43,205,177,8,20,3.9024,9.7561
44,208,180,7,21,3.3654,10.0962
45,209,181,6,22,2.8708,10.5263
46,209,180,7,22,3.3493,10.5263
47,209,180,7,22,3.3493,10.5263
48,212,182,7,23,3.3019,10.8491
49,214,183,8,23,3.7383,10.7477
50,216,185,8,23,3.7037,10.6481
51,218,187,8,23,3.6697,10.5505
52,219,188,7,24,3.1963,10.9589
53,222,191,7,24,3.1532,10.8108
54,222,191,6,25,2.7027,11.2613
55,223,192,6,25,2.6906,11.2108
56,225,194,6,25,2.6667,11.1111
57,225,193,7,25,3.1111,11.1111
58,227,194,8,25,3.5242,11.0132
59,229,195,8,26,3.4934,11.3537
60,229,195,8,26,3.4934,11.3537
61,232,198,8,26,3.4483,11.2069
62,234,199,8,27,3.4188,11.5385
63,236,201,8,27,3.3898,11.4407
64,237,201,9,27,3.7975,11.3924
65,239,202,10,27,4.1841,11.2971
66,240,202,10,28,4.1667,11.6667
67,242,204,9,29,3.7190,11.9835
68,245,207,8,30,3.2653,12.2449
69,246,208,8,30,3.2520,12.1951
70,252,213,8,31,3.1746,12.3016
71,254,214,9,31,3.5433,12.2047
72,256,216,9,31,3.5156,12.1094
73,258,226,11,21,4.2636,8.1395
74,262,227,14,21,5.3435,8.0153
75,262,226,16,20,6.1069,7.6336
76,263,225,18,20,6.8441,7.6046
77,267,228,18,21,6.7416,7.8652
78,267,226,19,22,7.1161,8.2397
79,267,227,19,21,7.1161,7.8652
80,271,231,19,21,7.0111,7.7491
81,271,229,21,21,7.7491,7.7491
82,274,229,23,22,8.3942,8.0292
83,276,230,24,22,8.6957,7.9710
84,280,235,25,20,8.9286,7.1429
85,281,234,27,20,9.6085,7.1174
86,281,231,30,20,10.6762,7.1174
87,281,229,31,21,11.0320,7.4733
88,282,231,33,18,11.7021,6.3830
89,283,227,38,18,13.4276,6.3604
90,284,225,41,18,14.4366,6.3380
91,285,224,42,19,14.7368,6.6667
92,285,227,41,17,14.3860,5.9649
93,287,222,47,18,16.3763,6.2718
94,288,220,47,21,16.3194,7.2917
95,291,222,48,21,16.4948,7.2165
96,292,219,50,23,17.1233,7.8767
97,295,217,56,22,18.9831,7.4576
98,296,215,58,23,19.5946,7.7703
99,297,214,58,25,19.5286,8.4175
100,297,209,64,24,21.5488,8.0808
101,300,208,67,25,22.3333,8.3333
102,299,203,69,27,23.0769,9.0301
103,299,199,73,27,24.4147,9.0301
104,300,196,77,27,25.6667,9.0000
