tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,140,11,0,7.2848,0.0000
2,151,140,11,0,7.2848,0.0000
3,152,140,12,0,7.8947,0.0000
4,152,140,12,0,7.8947,0.0000
5,153,141,12,0,7.8431,0.0000
6,154,141,13,0,8.4416,0.0000
7,154,141,13,0,8.4416,0.0000
8,154,141,13,0,8.4416,0.0000
9,155,142,13,0,8.3871,0.0000
10,156,143,13,0,8.3333,0.0000
11,159,146,13,0,8.1761,0.0000
12,160,145,15,0,9.3750,0.0000
13,164,146,18,0,10.9756,0.0000
14,166,148,18,0,10.8434,0.0000
15,166,148,18,0,10.8434,0.0000
16,169,147,22,0,13.0178,0.0000
17,169,145,24,0,14.2012,0.0000
18,169,145,24,0,14.2012,0.0000
19,170,144,26,0,15.2941,0.0000
20,172,145,27,0,15.6977,0.0000
21,169,146,16,7,9.4675,4.1420
22,170,145,18,7,10.5882,4.1176
23,172,144,21,7,12.2093,4.0698
24,173,143,22,8,12.7168,4.6243
25,176,145,23,8,13.0682,4.5455
26,179,146,25,8,13.9665,4.4693
27,178,142,28,8,15.7303,4.4944
28,179,142,29,8,16.2011,4.4693
29,180,140,32,8,17.7778,4.4444
30,181,140,33,8,18.2320,4.4199
31,183,139,36,8,19.6721,4.3716
32,183,138,35,10,19.1257,5.4645
33,184,138,34,12,18.4783,6.5217
34,186,139,34,13,18.2796,6.9892
35,188,139,36,13,19.1489,6.9149
36,188,139,35,14,18.6170,7.4468
37,188,139,34,15,18.0851,7.9787
38,188,132,40,16,21.2766,8.5106
39,191,134,40,17,20.9424,8.9005
40,191,133,41,17,21.4660,8.9005
41,192,131,43,18,22.3958,9.3750
42,191,129,44,18,23.0366,9.4241
43,191,122,50,19,26.1780,9.9476
44,189,120,47,22,24.8677,11.6402
45,189,116,51,22,26.9841,11.6402
46,188,114,50,24,26.5957,12.7660
47,188,114,50,24,26.5957,12.7660
48,187,114,46,27,24.5989,14.4385
49,189,115,46,28,24.3386,14.8148
50,190,110,49,31,25.7895,16.3158
51,190,107,51,32,26.8421,16.8421
52,191,105,51,35,26.7016,18.3246
53,190,102,53,35,27.8947,18.4211
54,192,104,53,35,27.6042,18.2292
55,192,99,58,35,30.2083,18.2292
56,192,96,59,37,30.7292,19.2708
57,193,95,60,38,31.0881,19.6891
58,194,94,59,41,30.4124,21.1340
59,198,94,60,44,30.3030,22.2222
60,200,94,60,46,30.0000,23.0000
61,200,93,59,48,29.5000,24.0000
62,203,92,60,51,29.5567,25.1232
63,201,92,56,53,27.8607,26.3682
64,201,92,54,55,26.8657,27.3632
65,200,90,51,59,25.5000,29.5000
66,200,88,53,59,26.5000,29.5000
67,200,88,52,60,26.0000,30.0000
68,200,87,53,60,26.5000,30.0000
69,202,88,54,60,26.7327,29.7030
70,203,89,52,62,25.6158,30.5419
71,201,84,53,64,26.3682,31.8408
72,202,81,54,67,26.7327,33.1683
73,205,89,53,63,25.8537,30.7317
74,207,89,53,65,25.6039,31.4010
75,206,89,51,66,24.7573,32.0388
76,206,89,49,68,23.7864,33.0097
77,206,87,50,69,24.2718,33.4951
78,206,87,47,72,22.8155,34.9515
79,205,88,43,74,20.9756,36.0976
80,203,87,41,75,20.1970,36.9458
81,202,87,39,76,19.3069,37.6238
82,201,85,39,77,19.4030,38.3085
83,200,85,35,80,17.5000,40.0000
84,200,86,36,78,18.0000,39.0000
85,204,92,34,78,16.6667,38.2353
86,206,93,34,79,16.5049,38.3495
87,209,94,33,82,15.7895,39.2344
88,211,95,34,82,16.1137,38.8626
89,211,97,33,81,15.6398,38.3886
90,215,100,34,81,15.8140,37.6744
91,214,102,30,82,14.0187,38.3178
92,214,104,24,86,11.2150,40.1869
93,216,107,23,86,10.6481,39.8148
94,215,105,23,87,10.6977,40.4651
95,216,107,22,87,10.1852,40.2778
96,217,111,19,87,8.7558,40.0922
97,220,114,16,90,7.2727,40.9091
98,219,114,16,89,7.3059,40.6393
99,220,115,16,89,7.2727,40.4545
100,222,118,17,87,7.6577,39.1892
101,222,118,18,86,8.1081,38.7387
102,222,120,18,84,8.1081,37.8378
103,222,117,21,84,9.4595,37.8378
104,224,122,20,82,8.9286,36.6071
