tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,153,141,12,0,7.8431,0.0000
2,154,141,13,0,8.4416,0.0000
3,154,140,14,0,9.0909,0.0000
4,156,142,14,0,8.9744,0.0000
5,158,143,15,0,9.4937,0.0000
6,159,143,16,0,10.0629,0.0000
7,161,144,17,0,10.5590,0.0000
8,162,143,19,0,11.7284,0.0000
9,162,141,21,0,12.9630,0.0000
10,163,139,24,0,14.7239,0.0000
11,164,139,25,0,15.2439,0.0000
12,166,140,26,0,15.6627,0.0000
13,169,140,29,0,17.1598,0.0000
14,169,139,30,0,17.7515,0.0000
15,170,140,30,0,17.6471,0.0000
16,170,139,31,0,18.2353,0.0000
17,173,138,35,0,20.2312,0.0000
18,174,138,36,0,20.6897,0.0000
19,176,138,38,0,21.5909,0.0000
20,179,140,39,0,21.7877,0.0000
21,180,140,40,0,22.2222,0.0000
22,180,138,42,0,23.3333,0.0000
23,180,136,44,0,24.4444,0.0000
24,180,134,46,0,25.5556,0.0000
25,182,132,50,0,27.4725,0.0000
26,184,134,50,0,27.1739,0.0000
27,186,134,52,0,27.9570,0.0000
28,190,135,55,0,28.9474,0.0000
29,190,132,58,0,30.5263,0.0000
30,190,131,59,0,31.0526,0.0000
31,192,127,65,0,33.8542,0.0000
32,193,124,69,0,35.7513,0.0000
33,192,116,76,0,39.5833,0.0000
34,192,114,78,0,40.6250,0.0000
35,194,113,81,0,41.7526,0.0000
36,197,113,84,0,42.6396,0.0000
37,197,112,85,0,43.1472,0.0000
38,196,107,89,0,45.4082,0.0000
39,196,103,93,0,47.4490,0.0000
40,198,103,95,0,47.9798,0.0000
41,194,100,87,7,44.8454,3.6082
42,193,100,85,8,44.0415,4.1451
43,194,96,90,8,46.3918,4.1237
44,195,94,92,9,47.1795,4.6154
45,195,93,93,9,47.6923,4.6154
46,195,86,100,9,51.2821,4.6154
47,196,85,101,10,51.5306,5.1020
48,196,79,107,10,54.5918,5.1020
49,196,78,107,11,54.5918,5.6122
50,196,77,105,14,53.5714,7.1429
51,195,74,106,15,54.3590,7.6923
52,195,69,110,16,56.4103,8.2051
