tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,140,10,0,6.6667,0.0000
2,153,143,10,0,6.5359,0.0000
3,155,145,10,0,6.4516,0.0000
4,156,146,10,0,6.4103,0.0000
5,157,147,10,0,6.3694,0.0000
6,159,149,10,0,6.2893,0.0000
7,160,150,10,0,6.2500,0.0000
8,160,150,10,0,6.2500,0.0000
9,161,151,10,0,6.2112,0.0000
10,163,153,10,0,6.1350,0.0000
11,166,156,10,0,6.0241,0.0000
12,168,158,10,0,5.9524,0.0000
13,168,158,10,0,5.9524,0.0000
14,168,158,10,0,5.9524,0.0000
15,169,159,10,0,5.9172,0.0000
16,171,161,10,0,5.8480,0.0000
17,174,163,11,0,6.3218,0.0000
18,175,164,11,0,6.2857,0.0000
19,179,168,11,0,6.1453,0.0000
20,181,170,11,0,6.0773,0.0000
21,182,171,11,0,6.0440,0.0000
22,183,172,11,0,6.0109,0.0000
23,184,173,11,0,5.9783,0.0000
24,187,176,11,0,5.8824,0.0000
25,188,177,11,0,5.8511,0.0000
26,189,178,11,0,5.8201,0.0000
27,189,178,11,0,5.8201,0.0000
28,189,178,11,0,5.8201,0.0000
29,192,181,11,0,5.7292,0.0000
30,192,181,11,0,5.7292,0.0000
31,196,185,11,0,5.6122,0.0000
32,197,186,11,0,5.5838,0.0000
33,199,188,11,0,5.5276,0.0000
34,199,188,11,0,5.5276,0.0000
35,202,191,11,0,5.4455,0.0000
36,203,192,11,0,5.4187,0.0000
37,205,194,11,0,5.3659,0.0000
38,207,196,11,0,5.3140,0.0000
39,210,199,11,0,5.2381,0.0000
40,213,202,11,0,5.1643,0.0000
41,215,204,11,0,5.1163,0.0000
42,218,206,12,0,5.5046,0.0000
43,221,209,12,0,5.4299,0.0000
44,225,213,12,0,5.3333,0.0000
45,228,216,12,0,5.2632,0.0000
46,230,218,12,0,5.2174,0.0000
47,232,220,12,0,5.1724,0.0000
48,234,222,12,0,5.1282,0.0000
49,238,226,12,0,5.0420,0.0000
50,243,231,12,0,4.9383,0.0000
51,246,234,12,0,4.8780,0.0000
52,248,236,12,0,4.8387,0.0000
53,253,241,12,0,4.7431,0.0000
54,253,241,12,0,4.7431,0.0000
55,258,246,12,0,4.6512,0.0000
56,263,251,12,0,4.5627,0.0000
57,266,254,12,0,4.5113,0.0000
58,270,258,12,0,4.4444,0.0000
59,271,259,12,0,4.4280,0.0000
60,272,259,13,0,4.7794,0.0000
61,272,259,13,0,4.7794,0.0000
62,277,264,13,0,4.6931,0.0000
63,279,266,13,0,4.6595,0.0000
64,279,266,13,0,4.6595,0.0000
65,283,270,13,0,4.5936,0.0000
66,287,274,13,0,4.5296,0.0000
67,289,276,13,0,4.4983,0.0000
68,295,282,13,0,4.4068,0.0000
69,298,285,13,0,4.3624,0.0000
70,300,287,13,0,4.3333,0.0000
71,300,286,14,0,4.6667,0.0000
72,300,286,14,0,4.6667,0.0000
73,300,286,14,0,4.6667,0.0000
74,300,286,14,0,4.6667,0.0000
75,300,286,14,0,4.6667,0.0000
76,300,286,14,0,4.6667,0.0000
77,300,286,14,0,4.6667,0.0000
78,300,286,14,0,4.6667,0.0000
79,300,286,14,0,4.6667,0.0000
80,300,286,14,0,4.6667,0.0000
81,300,285,15,0,5.0000,0.0000
82,300,284,16,0,5.3333,0.0000
83,300,284,16,0,5.3333,0.0000
84,300,284,16,0,5.3333,0.0000
85,300,284,16,0,5.3333,0.0000
86,298,282,16,0,5.3691,0.0000
87,300,284,16,0,5.3333,0.0000
88,300,284,16,0,5.3333,0.0000
89,300,284,16,0,5.3333,0.0000
90,300,284,16,0,5.3333,0.0000
91,300,284,16,0,5.3333,0.0000
92,300,284,16,0,5.3333,0.0000
93,300,284,16,0,5.3333,0.0000
94,300,284,16,0,5.3333,0.0000
95,300,284,16,0,5.3333,0.0000
96,300,284,16,0,5.3333,0.0000
97,300,284,16,0,5.3333,0.0000
98,300,283,17,0,5.6667,0.0000
99,300,282,18,0,6.0000,0.0000
100,300,282,18,0,6.0000,0.0000
101,300,281,19,0,6.3333,0.0000
102,299,280,19,0,6.3545,0.0000
103,302,283,19,0,6.2914,0.0000
104,302,283,19,0,6.2914,0.0000
105,302,283,19,0,6.2914,0.0000
106,302,283,19,0,6.2914,0.0000
107,302,283,19,0,6.2914,0.0000
108,302,283,19,0,6.2914,0.0000
109,302,283,19,0,6.2914,0.0000
110,302,283,19,0,6.2914,0.0000
111,302,283,19,0,6.2914,0.0000
