tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,139,11,0,7.3333,0.0000
2,150,139,11,0,7.3333,0.0000
3,152,140,12,0,7.8947,0.0000
4,142,141,1,0,0.7042,0.0000
5,144,143,1,0,0.6944,0.0000
6,145,144,1,0,0.6897,0.0000
7,145,145,0,0,0.0000,0.0000
8,146,146,0,0,0.0000,0.0000
9,150,150,0,0,0.0000,0.0000
10,151,151,0,0,0.0000,0.0000
11,153,153,0,0,0.0000,0.0000
12,154,154,0,0,0.0000,0.0000
13,157,157,0,0,0.0000,0.0000
14,161,161,0,0,0.0000,0.0000
15,161,161,0,0,0.0000,0.0000
16,164,164,0,0,0.0000,0.0000
17,167,167,0,0,0.0000,0.0000
18,167,167,0,0,0.0000,0.0000
19,167,167,0,0,0.0000,0.0000
20,168,168,0,0,0.0000,0.0000
21,170,170,0,0,0.0000,0.0000
22,174,174,0,0,0.0000,0.0000
23,174,174,0,0,0.0000,0.0000
24,179,179,0,0,0.0000,0.0000
25,182,182,0,0,0.0000,0.0000
26,182,182,0,0,0.0000,0.0000
27,184,184,0,0,0.0000,0.0000
28,184,184,0,0,0.0000,0.0000
29,189,189,0,0,0.0000,0.0000
30,190,190,0,0,0.0000,0.0000
31,193,193,0,0,0.0000,0.0000
32,193,193,0,0,0.0000,0.0000
33,194,194,0,0,0.0000,0.0000
34,196,196,0,0,0.0000,0.0000
35,200,200,0,0,0.0000,0.0000
36,201,201,0,0,0.0000,0.0000
37,202,202,0,0,0.0000,0.0000
38,205,205,0,0,0.0000,0.0000
39,206,206,0,0,0.0000,0.0000
40,209,209,0,0,0.0000,0.0000
41,212,212,0,0,0.0000,0.0000
42,213,213,0,0,0.0000,0.0000
43,217,217,0,0,0.0000,0.0000
44,219,219,0,0,0.0000,0.0000
45,219,219,0,0,0.0000,0.0000
46,221,221,0,0,0.0000,0.0000
47,221,221,0,0,0.0000,0.0000
