tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,154,144,10,0,6.4935,0.0000
2,154,144,10,0,6.4935,0.0000
3,154,144,10,0,6.4935,0.0000
4,157,147,10,0,6.3694,0.0000
5,159,148,11,0,6.9182,0.0000
6,160,149,11,0,6.8750,0.0000
7,161,149,12,0,7.4534,0.0000
8,163,151,12,0,7.3620,0.0000
9,165,151,14,0,8.4848,0.0000
10,167,152,15,0,8.9820,0.0000
11,165,150,7,8,4.2424,4.8485
12,168,153,7,8,4.1667,4.7619
13,169,153,8,8,4.7337,4.7337
14,171,155,8,8,4.6784,4.6784
15,172,155,8,9,4.6512,5.2326
16,173,156,8,9,4.6243,5.2023
17,173,155,8,10,4.6243,5.7803
18,174,154,10,10,5.7471,5.7471
19,175,154,11,10,6.2857,5.7143
20,175,153,10,12,5.7143,6.8571
21,176,153,9,14,5.1136,7.9545
22,178,152,12,14,6.7416,7.8652
23,180,153,13,14,7.2222,7.7778
24,183,156,12,15,6.5574,8.1967
25,184,157,12,15,6.5217,8.1522
26,183,157,11,15,6.0109,8.1967
27,186,160,11,15,5.9140,8.0645
28,185,160,9,16,4.8649,8.6486
29,189,162,9,18,4.7619,9.5238
30,190,163,8,19,4.2105,10.0000
31,193,164,8,21,4.1451,10.8808
32,193,165,5,23,2.5907,11.9171
33,196,167,5,24,2.5510,12.2449
34,197,168,5,24,2.5381,12.1827
35,197,168,5,24,2.5381,12.1827
36,200,171,5,24,2.5000,12.0000
37,205,175,6,24,2.9268,11.7073
38,207,177,6,24,2.8986,11.5942
39,209,178,6,25,2.8708,11.9617
40,210,179,6,25,2.8571,11.9048
41,213,182,5,26,2.3474,12.2066
42,216,185,4,27,1.8519,12.5000
43,217,186,3,28,1.3825,12.9032
44,219,188,3,28,1.3699,12.7854
45,220,188,4,28,1.8182,12.7273
46,222,190,4,28,1.8018,12.6126
47,222,190,4,28,1.8018,12.6126
48,223,190,4,29,1.7937,13.0045
49,224,191,4,29,1.7857,12.9464
50,225,191,3,31,1.3333,13.7778
51,229,192,6,31,2.6201,13.5371
52,230,192,7,31,3.0435,13.4783
53,232,194,7,31,3.0172,13.3621
54,234,195,8,31,3.4188,13.2479
55,239,200,7,32,2.9289,13.3891
56,242,203,7,32,2.8926,13.2231
57,241,203,7,31,2.9046,12.8631
58,246,208,6,32,2.4390,13.0081
59,246,207,7,32,2.8455,13.0081
60,251,209,10,32,3.9841,12.7490
61,253,209,11,33,4.3478,13.0435
62,255,212,8,35,3.1373,13.7255
63,255,219,9,27,3.5294,10.5882
64,260,223,9,28,3.4615,10.7692
65,261,224,9,28,3.4483,10.7280
66,265,227,10,28,3.7736,10.5660
67,268,230,11,27,4.1045,10.0746
68,273,233,13,27,4.7619,9.8901
69,275,234,15,26,5.4545,9.4545
70,281,239,13,29,4.6263,10.3203
71,283,240,12,31,4.2403,10.9541
72,285,243,12,30,4.2105,10.5263
73,287,246,13,28,4.5296,9.7561
74,289,248,12,29,4.1522,10.0346
75,293,250,13,30,4.4369,10.2389
76,294,251,14,29,4.7619,9.8639
77,295,249,16,30,5.4237,10.1695
78,300,251,18,31,6.0000,10.3333
79,299,249,17,33,5.6856,11.0368
80,301,252,17,32,5.6478,10.6312
81,301,252,17,32,5.6478,10.6312
82,300,250,18,32,6.0000,10.6667
83,300,252,18,30,6.0000,10.0000
84,299,250,21,28,7.0234,9.3645
85,299,249,23,27,7.6923,9.0301
86,301,249,24,28,7.9734,9.3023
87,300,249,21,30,7.0000,10.0000
88,299,246,20,33,6.6890,11.0368
89,301,249,19,33,6.3123,10.9635
90,301,246,19,36,6.3123,11.9601
91,300,246,19,35,6.3333,11.6667
92,299,246,16,37,5.3512,12.3746
93,302,248,18,36,5.9603,11.9205
94,301,245,19,37,6.3123,12.2924
95,301,244,20,37,6.6445,12.2924
96,300,242,18,40,6.0000,13.3333
97,300,239,19,42,6.3333,14.0000
98,299,237,19,43,6.3545,14.3813
99,305,239,23,43,7.5410,14.0984
100,305,236,26,43,8.5246,14.0984
101,305,233,26,46,8.5246,15.0820
102,304,232,28,44,9.2105,14.4737
103,304,230,30,44,9.8684,14.4737
104,303,227,29,47,9.5710,15.5116
105,302,226,28,48,9.2715,15.8940
106,302,226,26,50,8.6093,16.5563
107,300,225,23,52,7.6667,17.3333
108,300,223,23,54,7.6667,18.0000
109,299,218,23,58,7.6923,19.3980
110,303,220,24,59,7.9208,19.4719
111,302,219,20,63,6.6225,20.8609
112,301,215,23,63,7.6412,20.9302
113,301,215,21,65,6.9767,21.5947
114,300,216,20,64,6.6667,21.3333
115,300,216,18,66,6.0000,22.0000
116,300,215,20,65,6.6667,21.6667
117,300,215,19,66,6.3333,22.0000
118,300,211,23,66,7.6667,22.0000
119,297,209,21,67,7.0707,22.5589
120,305,216,17,72,5.5738,23.6066
121,304,213,19,72,6.2500,23.6842
122,303,215,16,72,5.2805,23.7624
123,302,215,15,72,4.9669,23.8411
