tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,141,10,0,6.6225,0.0000
2,153,141,12,0,7.8431,0.0000
3,157,144,13,0,8.2803,0.0000
4,161,147,14,0,8.6957,0.0000
5,162,147,15,0,9.2593,0.0000
6,163,148,15,0,9.2025,0.0000
7,164,149,15,0,9.1463,0.0000
8,167,150,17,0,10.1796,0.0000
9,169,151,18,0,10.6509,0.0000
10,171,153,18,0,10.5263,0.0000
11,174,155,19,0,10.9195,0.0000
12,177,156,21,0,11.8644,0.0000
13,179,156,23,0,12.8492,0.0000
14,181,158,23,0,12.7072,0.0000
15,181,157,24,0,13.2597,0.0000
16,181,154,27,0,14.9171,0.0000
17,181,152,29,0,16.0221,0.0000
18,181,150,31,0,17.1271,0.0000
19,181,144,37,0,20.4420,0.0000
20,182,143,39,0,21.4286,0.0000
21,179,142,31,6,17.3184,3.3520
22,181,144,31,6,17.1271,3.3149
23,183,146,29,8,15.8470,4.3716
24,184,147,29,8,15.7609,4.3478
25,187,146,31,10,16.5775,5.3476
26,190,146,34,10,17.8947,5.2632
27,191,144,37,10,19.3717,5.2356
28,194,140,44,10,22.6804,5.1546
29,198,141,44,13,22.2222,6.5657
30,201,143,45,13,22.3881,6.4677
31,203,143,46,14,22.6601,6.8966
32,204,141,48,15,23.5294,7.3529
33,205,141,48,16,23.4146,7.8049
34,207,138,52,17,25.1208,8.2126
35,209,134,57,18,27.2727,8.6124
36,211,131,60,20,28.4360,9.4787
37,210,128,61,21,29.0476,10.0000
38,211,122,66,23,31.2796,10.9005
39,210,119,65,26,30.9524,12.3810
40,210,120,61,29,29.0476,13.8095
41,211,119,61,31,28.9100,14.6919
42,214,118,64,32,29.9065,14.9533
43,214,118,64,32,29.9065,14.9533
44,217,116,68,33,31.3364,15.2074
45,217,112,69,36,31.7972,16.5899
46,216,111,69,36,31.9444,16.6667
47,217,109,69,39,31.7972,17.9724
48,215,106,65,44,30.2326,20.4651
49,211,103,64,44,30.3318,20.8531
50,212,102,65,45,30.6604,21.2264
51,212,101,65,46,30.6604,21.6981
52,215,99,68,48,31.6279,22.3256
53,216,96,70,50,32.4074,23.1481
54,218,95,68,55,31.1927,25.2294
55,216,93,67,56,31.0185,25.9259
56,216,93,61,62,28.2407,28.7037
57,217,93,59,65,27.1889,29.9539
58,215,91,56,68,26.0465,31.6279
59,214,88,56,70,26.1682,32.7103
60,213,83,59,71,27.6995,33.3333
61,215,82,61,72,28.3721,33.4884
62,215,82,59,74,27.4419,34.4186
63,214,81,57,76,26.6355,35.5140
64,213,81,55,77,25.8216,36.1502
65,212,80,53,79,25.0000,37.2642
66,212,78,53,81,25.0000,38.2075
67,213,77,51,85,23.9437,39.9061
68,215,80,50,85,23.2558,39.5349
69,213,79,48,86,22.5352,40.3756
70,214,75,50,89,23.3645,41.5888
71,214,74,49,91,22.8972,42.5234
72,215,74,47,94,21.8605,43.7209
73,218,80,44,94,20.1835,43.1193
74,219,81,42,96,19.1781,43.8356
75,220,84,38,98,17.2727,44.5455
76,226,88,40,98,17.6991,43.3628
77,227,91,39,97,17.1806,42.7313
78,230,93,38,99,16.5217,43.0435
79,231,91,39,101,16.8831,43.7229
80,228,92,29,107,12.7193,46.9298
81,230,96,28,106,12.1739,46.0870
82,231,95,28,108,12.1212,46.7532
83,233,96,30,107,12.8755,45.9227
84,235,99,29,107,12.3404,45.5319
85,237,101,30,106,12.6582,44.7257
86,238,103,28,107,11.7647,44.9580
87,236,103,27,106,11.4407,44.9153
88,239,106,27,106,11.2971,44.3515
89,240,104,29,107,12.0833,44.5833
90,238,105,26,107,10.9244,44.9580
91,240,110,24,106,10.0000,44.1667
92,244,116,24,104,9.8361,42.6230
93,245,120,22,103,8.9796,42.0408
