tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,137,14,0,9.2715,0.0000
2,151,137,14,0,9.2715,0.0000
3,152,137,15,0,9.8684,0.0000
4,152,137,15,0,9.8684,0.0000
5,155,139,16,0,10.3226,0.0000
6,155,137,18,0,11.6129,0.0000
7,157,136,21,0,13.3758,0.0000
8,160,137,23,0,14.3750,0.0000
9,160,134,26,0,16.2500,0.0000
10,160,133,27,0,16.8750,0.0000
11,160,135,14,11,8.7500,6.8750
12,163,139,13,11,7.9755,6.7485
13,163,138,14,11,8.5890,6.7485
14,162,138,13,11,8.0247,6.7901
15,164,139,14,11,8.5366,6.7073
16,166,142,11,13,6.6265,7.8313
17,166,141,9,16,5.4217,9.6386
18,166,141,9,16,5.4217,9.6386
19,165,144,5,16,3.0303,9.6970
20,165,145,4,16,2.4242,9.6970
21,167,147,3,17,1.7964,10.1796
22,169,149,3,17,1.7751,10.0592
23,170,151,2,17,1.1765,10.0000
24,172,153,2,17,1.1628,9.8837
25,172,153,1,18,0.5814,10.4651
26,172,153,1,18,0.5814,10.4651
27,173,154,0,19,0.0000,10.9827
28,173,154,0,19,0.0000,10.9827
29,175,156,0,19,0.0000,10.8571
30,177,158,0,19,0.0000,10.7345
31,180,161,0,19,0.0000,10.5556
32,181,162,0,19,0.0000,10.4972
33,183,164,0,19,0.0000,10.3825
34,184,165,0,19,0.0000,10.3261
35,186,167,0,19,0.0000,10.2151
36,190,171,0,19,0.0000,10.0000
37,194,175,0,19,0.0000,9.7938
38,196,177,0,19,0.0000,9.6939
39,196,177,0,19,0.0000,9.6939
40,197,178,0,19,0.0000,9.6447
41,200,181,0,19,0.0000,9.5000
42,203,184,0,19,0.0000,9.3596
43,205,186,0,19,0.0000,9.2683
44,206,187,0,19,0.0000,9.2233
45,209,190,0,19,0.0000,9.0909
46,214,195,0,19,0.0000,8.8785
47,216,197,0,19,0.0000,8.7963
48,218,199,0,19,0.0000,8.7156
49,221,202,0,19,0.0000,8.5973
50,223,204,0,19,0.0000,8.5202
51,225,206,0,19,0.0000,8.4444
52,228,209,0,19,0.0000,8.3333
53,230,211,0,19,0.0000,8.2609
54,231,212,0,19,0.0000,8.2251
55,236,217,0,19,0.0000,8.0508
56,242,223,0,19,0.0000,7.8512
57,245,226,0,19,0.0000,7.7551
58,248,229,0,19,0.0000,7.6613
59,250,231,0,19,0.0000,7.6000
60,253,234,0,19,0.0000,7.5099
61,255,236,0,19,0.0000,7.4510
62,257,238,0,19,0.0000,7.3930
63,258,250,0,8,0.0000,3.1008
64,259,251,0,8,0.0000,3.0888
65,260,252,0,8,0.0000,3.0769
66,262,254,0,8,0.0000,3.0534
67,264,256,0,8,0.0000,3.0303
68,267,261,0,6,0.0000,2.2472
69,274,271,0,3,0.0000,1.0949
70,275,272,0,3,0.0000,1.0909
71,283,280,0,3,0.0000,1.0601
72,289,286,0,3,0.0000,1.0381
73,292,290,0,2,0.0000,0.6849
74,295,293,0,2,0.0000,0.6780
75,298,296,0,2,0.0000,0.6711
76,299,297,0,2,0.0000,0.6689
77,303,302,0,1,0.0000,0.3300
78,303,302,0,1,0.0000,0.3300
79,303,303,0,0,0.0000,0.0000
80,303,303,0,0,0.0000,0.0000
81,303,303,0,0,0.0000,0.0000
82,303,303,0,0,0.0000,0.0000
83,303,303,0,0,0.0000,0.0000
84,302,302,0,0,0.0000,0.0000
85,302,302,0,0,0.0000,0.0000
86,302,302,0,0,0.0000,0.0000
87,302,302,0,0,0.0000,0.0000
88,302,302,0,0,0.0000,0.0000
89,302,302,0,0,0.0000,0.0000
90,301,301,0,0,0.0000,0.0000
91,301,301,0,0,0.0000,0.0000
92,301,301,0,0,0.0000,0.0000
93,301,301,0,0,0.0000,0.0000
94,301,301,0,0,0.0000,0.0000
95,301,301,0,0,0.0000,0.0000
96,301,301,0,0,0.0000,0.0000
97,301,301,0,0,0.0000,0.0000
98,301,301,0,0,0.0000,0.0000
99,301,301,0,0,0.0000,0.0000
100,301,301,0,0,0.0000,0.0000
101,301,301,0,0,0.0000,0.0000
102,301,301,0,0,0.0000,0.0000
