tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,139,12,0,7.9470,0.0000
2,152,140,12,0,7.8947,0.0000
3,154,141,13,0,8.4416,0.0000
4,156,143,13,0,8.3333,0.0000
5,160,147,13,0,8.1250,0.0000
6,162,148,14,0,8.6420,0.0000
7,162,148,14,0,8.6420,0.0000
8,163,148,15,0,9.2025,0.0000
9,164,147,17,0,10.3659,0.0000
10,165,148,17,0,10.3030,0.0000
11,166,148,18,0,10.8434,0.0000
12,168,148,20,0,11.9048,0.0000
13,169,147,22,0,13.0178,0.0000
14,170,146,24,0,14.1176,0.0000
15,171,145,26,0,15.2047,0.0000
16,174,146,28,0,16.0920,0.0000
17,176,147,29,0,16.4773,0.0000
18,177,147,30,0,16.9492,0.0000
19,179,147,32,0,17.8771,0.0000
20,181,146,35,0,19.3370,0.0000
21,178,145,24,9,13.4831,5.0562
22,178,143,26,9,14.6067,5.0562
23,180,144,27,9,15.0000,5.0000
24,181,141,31,9,17.1271,4.9724
25,185,141,35,9,18.9189,4.8649
26,185,138,38,9,20.5405,4.8649
27,185,134,41,10,22.1622,5.4054
28,187,134,43,10,22.9947,5.3476
29,189,133,45,11,23.8095,5.8201
30,191,132,47,12,24.6073,6.2827
31,192,130,49,13,25.5208,6.7708
32,194,129,51,14,26.2887,7.2165
33,195,126,54,15,27.6923,7.6923
34,196,126,52,18,26.5306,9.1837
35,196,120,56,20,28.5714,10.2041
36,198,119,58,21,29.2929,10.6061
37,197,116,59,22,29.9492,11.1675
38,197,114,60,23,30.4569,11.6751
39,198,108,66,24,33.3333,12.1212
40,199,102,69,28,34.6734,14.0704
41,199,99,70,30,35.1759,15.0754
42,200,100,69,31,34.5000,15.5000
43,199,97,70,32,35.1759,16.0804
44,201,98,68,35,33.8308,17.4129
45,199,95,66,38,33.1658,19.0955
46,199,94,66,39,33.1658,19.5980
47,201,93,68,40,33.8308,19.9005
48,203,93,64,46,31.5271,22.6601
49,204,93,65,46,31.8627,22.5490
50,206,91,66,49,32.0388,23.7864
51,209,94,61,54,29.1866,25.8373
52,209,95,61,53,29.1866,25.3589
53,209,92,60,57,28.7081,27.2727
54,207,88,62,57,29.9517,27.5362
55,206,85,60,61,29.1262,29.6117
56,208,85,59,64,28.3654,30.7692
57,209,84,57,68,27.2727,32.5359
58,209,82,58,69,27.7512,33.0144
59,208,83,55,70,26.4423,33.6538
60,207,82,49,76,23.6715,36.7150
61,208,82,47,79,22.5962,37.9808
62,210,82,46,82,21.9048,39.0476
63,214,86,45,83,21.0280,38.7850
64,217,85,47,85,21.6590,39.1705
65,217,83,48,86,22.1198,39.6313
66,219,81,49,89,22.3744,40.6393
67,219,80,48,91,21.9178,41.5525
68,219,78,48,93,21.9178,42.4658
69,222,77,49,96,22.0721,43.2432
70,223,79,46,98,20.6278,43.9462
71,222,76,47,99,21.1712,44.5946
72,224,74,50,100,22.3214,44.6429
73,224,84,48,92,21.4286,41.0714
74,224,84,47,93,20.9821,41.5179
75,224,83,44,97,19.6429,43.3036
