tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,141,10,0,6.6225,0.0000
2,153,140,13,0,8.4967,0.0000
3,155,142,13,0,8.3871,0.0000
4,157,144,13,0,8.2803,0.0000
5,159,146,13,0,8.1761,0.0000
6,161,148,13,0,8.0745,0.0000
7,163,150,13,0,7.9755,0.0000
8,164,150,14,0,8.5366,0.0000
9,164,150,14,0,8.5366,0.0000
10,164,147,17,0,10.3659,0.0000
11,166,144,22,0,13.2530,0.0000
12,167,144,23,0,13.7725,0.0000
13,169,146,23,0,13.6095,0.0000
14,169,144,25,0,14.7929,0.0000
15,170,144,26,0,15.2941,0.0000
16,173,145,28,0,16.1850,0.0000
17,174,145,29,0,16.6667,0.0000
18,175,146,29,0,16.5714,0.0000
19,175,146,29,0,16.5714,0.0000
20,177,146,31,0,17.5141,0.0000
21,178,145,23,10,12.9213,5.6180
22,180,146,23,11,12.7778,6.1111
23,180,146,21,13,11.6667,7.2222
24,181,145,23,13,12.7072,7.1823
25,184,147,24,13,13.0435,7.0652
26,187,149,25,13,13.3690,6.9519
27,188,150,25,13,13.2979,6.9149
28,191,152,26,13,13.6126,6.8063
29,189,147,30,12,15.8730,6.3492
30,192,144,34,14,17.7083,7.2917
31,192,141,32,19,16.6667,9.8958
32,193,138,34,21,17.6166,10.8808
33,194,139,34,21,17.5258,10.8247
34,196,140,34,22,17.3469,11.2245
35,197,137,38,22,19.2893,11.1675
36,199,135,40,24,20.1005,12.0603
37,202,134,42,26,20.7921,12.8713
38,202,131,45,26,22.2772,12.8713
39,204,130,48,26,23.5294,12.7451
40,205,129,49,27,23.9024,13.1707
41,205,123,54,28,26.3415,13.6585
42,208,124,53,31,25.4808,14.9038
43,209,124,54,31,25.8373,14.8325
44,209,122,56,31,26.7943,14.8325
45,210,118,58,34,27.6190,16.1905
46,215,117,64,34,29.7674,15.8140
47,216,114,67,35,31.0185,16.2037
48,215,112,68,35,31.6279,16.2791
49,216,107,71,38,32.8704,17.5926
50,218,106,70,42,32.1101,19.2661
51,218,105,66,47,30.2752,21.5596
52,219,105,63,51,28.7671,23.2877
53,222,108,62,52,27.9279,23.4234
54,224,107,64,53,28.5714,23.6607
55,226,106,64,56,28.3186,24.7788
56,228,104,63,61,27.6316,26.7544
57,231,101,67,63,29.0043,27.2727
58,234,101,65,68,27.7778,29.0598
59,236,100,66,70,27.9661,29.6610
60,238,99,67,72,28.1513,30.2521
61,238,97,65,76,27.3109,31.9328
62,241,98,64,79,26.5560,32.7801
63,242,98,65,79,26.8595,32.6446
64,244,99,64,81,26.2295,33.1967
65,244,95,66,83,27.0492,34.0164
66,248,98,59,91,23.7903,36.6935
67,250,99,55,96,22.0000,38.4000
68,252,97,57,98,22.6190,38.8889
69,253,98,54,101,21.3439,39.9209
70,252,97,50,105,19.8413,41.6667
71,252,95,51,106,20.2381,42.0635
72,259,100,51,108,19.6911,41.6988
73,260,110,51,99,19.6154,38.0769
74,262,111,50,101,19.0840,38.5496
75,263,111,50,102,19.0114,38.7833
76,264,106,53,105,20.0758,39.7727
77,265,104,53,108,20.0000,40.7547
78,266,102,51,113,19.1729,42.4812
79,269,105,47,117,17.4721,43.4944
80,274,109,45,120,16.4234,43.7956
81,274,107,45,122,16.4234,44.5255
82,277,111,43,123,15.5235,44.4043
83,278,112,45,121,16.1871,43.5252
84,279,114,44,121,15.7706,43.3692
85,279,113,42,124,15.0538,44.4444
86,281,116,41,124,14.5907,44.1281
87,283,115,42,126,14.8410,44.5230
88,286,117,44,125,15.3846,43.7063
89,288,121,42,125,14.5833,43.4028
90,292,124,41,127,14.0411,43.4932
91,295,125,42,128,14.2373,43.3898
92,296,123,45,128,15.2027,43.2432
93,298,123,45,130,15.1007,43.6242
