tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,122,10,18,6.6667,12.0000
1,152,124,10,18,6.5789,11.8421
2,154,125,11,18,7.1429,11.6883
3,154,124,12,18,7.7922,11.6883
4,154,124,12,18,7.7922,11.6883
5,155,122,15,18,9.6774,11.6129
6,157,122,17,18,10.8280,11.4650
7,158,122,18,18,11.3924,11.3924
8,158,120,20,18,12.6582,11.3924
9,160,119,23,18,14.3750,11.2500
10,163,121,24,18,14.7239,11.0429
11,165,121,26,18,15.7576,10.9091
12,167,123,26,18,15.5689,10.7784
13,168,123,27,18,16.0714,10.7143
14,171,124,29,18,16.9591,10.5263
15,172,123,31,18,18.0233,10.4651
16,173,122,33,18,19.0751,10.4046
17,176,123,35,18,19.8864,10.2273
18,178,124,36,18,20.2247,10.1124
19,181,126,37,18,20.4420,9.9448
20,182,122,42,18,23.0769,9.8901
21,181,122,33,26,18.2320,14.3646
22,183,121,36,26,19.6721,14.2077
23,183,118,37,28,20.2186,15.3005
24,183,118,37,28,20.2186,15.3005
25,184,119,35,30,19.0217,16.3043
26,184,115,38,31,20.6522,16.8478
27,185,116,35,34,18.9189,18.3784
28,185,115,35,35,18.9189,18.9189
29,184,111,37,36,20.1087,19.5652
30,185,111,38,36,20.5405,19.4595
31,186,109,39,38,20.9677,20.4301
32,186,104,43,39,23.1183,20.9677
33,186,99,48,39,25.8065,20.9677
34,185,98,46,41,24.8649,22.1622
35,187,96,50,41,26.7380,21.9251
36,189,97,48,44,25.3968,23.2804
37,189,96,47,46,24.8677,24.3386
38,190,97,47,46,24.7368,24.2105
39,191,98,47,46,24.6073,24.0838
40,190,98,44,48,23.1579,25.2632
41,191,95,45,51,23.5602,26.7016
42,191,94,44,53,23.0366,27.7487
43,194,96,43,55,22.1649,28.3505
44,195,95,44,56,22.5641,28.7179
45,197,95,46,56,23.3503,28.4264
46,197,91,49,57,24.8731,28.9340
47,197,89,49,59,24.8731,29.9492
48,196,85,51,60,26.0204,30.6122
49,195,83,51,61,26.1538,31.2821
50,194,83,47,64,24.2268,32.9897
51,194,81,48,65,24.7423,33.5052
52,194,99,47,48,24.2268,24.7423
53,195,97,43,55,22.0513,28.2051
54,195,96,43,56,22.0513,28.7179
55,195,94,44,57,22.5641,29.2308
56,195,94,44,57,22.5641,29.2308
57,197,95,44,58,22.3350,29.4416
58,199,95,44,60,22.1106,30.1508
59,199,94,45,60,22.6131,30.1508
60,202,96,46,60,22.7723,29.7030
61,201,94,45,62,22.3881,30.8458
62,201,93,45,63,22.3881,31.3433
63,203,93,45,65,22.1675,32.0197
64,205,94,45,66,21.9512,32.1951
65,205,95,43,67,20.9756,32.6829
66,204,93,42,69,20.5882,33.8235
67,205,94,39,72,19.0244,35.1220
