tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,141,10,0,6.6225,0.0000
2,151,141,10,0,6.6225,0.0000
3,151,141,10,0,6.6225,0.0000
4,151,141,10,0,6.6225,0.0000
5,152,142,10,0,6.5789,0.0000
6,152,142,10,0,6.5789,0.0000
7,154,144,10,0,6.4935,0.0000
8,155,145,10,0,6.4516,0.0000
9,154,144,10,0,6.4935,0.0000
10,158,148,10,0,6.3291,0.0000
11,158,148,10,0,6.3291,0.0000
12,162,152,10,0,6.1728,0.0000
13,162,152,10,0,6.1728,0.0000
14,163,153,10,0,6.1350,0.0000
15,166,156,10,0,6.0241,0.0000
16,167,157,10,0,5.9880,0.0000
17,167,156,11,0,6.5868,0.0000
18,169,158,11,0,6.5089,0.0000
19,170,159,11,0,6.4706,0.0000
20,170,159,11,0,6.4706,0.0000
21,171,160,11,0,6.4327,0.0000
22,172,161,11,0,6.3953,0.0000
23,176,165,11,0,6.2500,0.0000
24,176,165,11,0,6.2500,0.0000
25,178,167,11,0,6.1798,0.0000
26,178,167,11,0,6.1798,0.0000
27,178,167,11,0,6.1798,0.0000
28,181,170,11,0,6.0773,0.0000
29,184,173,11,0,5.9783,0.0000
30,186,175,11,0,5.9140,0.0000
31,189,178,11,0,5.8201,0.0000
32,190,179,11,0,5.7895,0.0000
33,193,182,11,0,5.6995,0.0000
34,194,183,11,0,5.6701,0.0000
35,195,184,11,0,5.6410,0.0000
36,198,187,11,0,5.5556,0.0000
37,203,192,11,0,5.4187,0.0000
38,205,194,11,0,5.3659,0.0000
39,209,198,11,0,5.2632,0.0000
40,209,198,11,0,5.2632,0.0000
41,212,201,11,0,5.1887,0.0000
42,215,203,12,0,5.5814,0.0000
43,217,205,12,0,5.5300,0.0000
44,218,206,12,0,5.5046,0.0000
45,220,208,12,0,5.4545,0.0000
46,222,210,12,0,5.4054,0.0000
47,225,213,12,0,5.3333,0.0000
48,230,218,12,0,5.2174,0.0000
49,233,221,12,0,5.1502,0.0000
50,235,223,12,0,5.1064,0.0000
51,236,224,12,0,5.0847,0.0000
52,241,228,13,0,5.3942,0.0000
53,244,231,13,0,5.3279,0.0000
54,246,233,13,0,5.2846,0.0000
55,249,236,13,0,5.2209,0.0000
56,250,237,13,0,5.2000,0.0000
57,253,239,14,0,5.5336,0.0000
58,253,239,14,0,5.5336,0.0000
59,255,241,14,0,5.4902,0.0000
60,258,244,14,0,5.4264,0.0000
61,260,246,14,0,5.3846,0.0000
62,262,248,14,0,5.3435,0.0000
63,268,254,14,0,5.2239,0.0000
64,269,255,14,0,5.2045,0.0000
65,272,258,14,0,5.1471,0.0000
66,273,259,14,0,5.1282,0.0000
67,275,261,14,0,5.0909,0.0000
68,276,262,14,0,5.0725,0.0000
69,280,266,14,0,5.0000,0.0000
70,283,268,15,0,5.3004,0.0000
71,283,268,15,0,5.3004,0.0000
72,284,269,15,0,5.2817,0.0000
73,290,275,15,0,5.1724,0.0000
74,293,277,16,0,5.4608,0.0000
75,296,280,16,0,5.4054,0.0000
76,300,282,18,0,6.0000,0.0000
77,300,282,18,0,6.0000,0.0000
78,300,280,20,0,6.6667,0.0000
79,300,280,20,0,6.6667,0.0000
80,300,280,20,0,6.6667,0.0000
81,300,280,20,0,6.6667,0.0000
82,300,279,21,0,7.0000,0.0000
83,300,279,21,0,7.0000,0.0000
84,300,279,21,0,7.0000,0.0000
85,300,279,21,0,7.0000,0.0000
86,300,279,21,0,7.0000,0.0000
87,300,279,21,0,7.0000,0.0000
88,300,279,21,0,7.0000,0.0000
89,300,279,21,0,7.0000,0.0000
90,300,278,22,0,7.3333,0.0000
91,300,277,23,0,7.6667,0.0000
92,300,275,25,0,8.3333,0.0000
93,300,275,25,0,8.3333,0.0000
