tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,152,141,11,0,7.2368,0.0000
2,152,141,11,0,7.2368,0.0000
3,154,143,11,0,7.1429,0.0000
4,156,145,11,0,7.0513,0.0000
5,156,144,12,0,7.6923,0.0000
6,156,144,12,0,7.6923,0.0000
7,156,142,14,0,8.9744,0.0000
8,158,144,14,0,8.8608,0.0000
9,160,146,14,0,8.7500,0.0000
10,160,144,16,0,10.0000,0.0000
11,163,147,16,0,9.8160,0.0000
12,163,147,16,0,9.8160,0.0000
13,164,148,16,0,9.7561,0.0000
14,167,150,17,0,10.1796,0.0000
15,168,150,18,0,10.7143,0.0000
16,171,152,19,0,11.1111,0.0000
17,172,148,24,0,13.9535,0.0000
18,174,147,27,0,15.5172,0.0000
19,177,148,29,0,16.3842,0.0000
20,179,147,32,0,17.8771,0.0000
21,173,146,22,5,12.7168,2.8902
22,174,145,24,5,13.7931,2.8736
23,175,145,25,5,14.2857,2.8571
24,178,145,28,5,15.7303,2.8090
25,179,144,30,5,16.7598,2.7933
26,180,141,33,6,18.3333,3.3333
27,179,137,35,7,19.5531,3.9106
28,180,133,40,7,22.2222,3.8889
29,180,132,41,7,22.7778,3.8889
30,181,133,40,8,22.0994,4.4199
31,184,135,41,8,22.2826,4.3478
32,188,138,42,8,22.3404,4.2553
33,189,137,44,8,23.2804,4.2328
34,192,140,44,8,22.9167,4.1667
35,195,140,46,9,23.5897,4.6154
36,196,139,47,10,23.9796,5.1020
37,197,137,47,13,23.8579,6.5990
38,199,133,51,15,25.6281,7.5377
39,201,132,53,16,26.3682,7.9602
40,203,132,51,20,25.1232,9.8522
41,203,130,51,22,25.1232,10.8374
42,205,129,54,22,26.3415,10.7317
43,205,126,56,23,27.3171,11.2195
44,206,124,57,25,27.6699,12.1359
45,208,125,56,27,26.9231,12.9808
46,208,122,55,31,26.4423,14.9038
47,211,122,56,33,26.5403,15.6398
48,212,121,55,36,25.9434,16.9811
49,215,119,56,40,26.0465,18.6047
50,215,114,61,40,28.3721,18.6047
51,218,112,65,41,29.8165,18.8073
52,223,109,73,41,32.7354,18.3857
53,224,107,75,42,33.4821,18.7500
54,226,107,75,44,33.1858,19.4690
55,229,104,80,45,34.9345,19.6507
56,227,98,81,48,35.6828,21.1454
57,229,95,83,51,36.2445,22.2707
58,229,94,79,56,34.4978,24.4541
59,230,94,77,59,33.4783,25.6522
60,234,96,78,60,33.3333,25.6410
61,233,93,78,62,33.4764,26.6094
62,236,94,80,62,33.8983,26.2712
63,233,91,77,65,33.0472,27.8970
64,234,91,76,67,32.4786,28.6325
65,235,89,77,69,32.7660,29.3617
66,235,89,75,71,31.9149,30.2128
67,235,87,76,72,32.3404,30.6383
68,238,86,77,75,32.3529,31.5126
69,238,81,77,80,32.3529,33.6134
70,239,78,77,84,32.2176,35.1464
71,240,79,71,90,29.5833,37.5000
72,241,80,67,94,27.8008,39.0041
73,240,85,63,92,26.2500,38.3333
74,242,83,64,95,26.4463,39.2562
75,244,81,65,98,26.6393,40.1639
76,245,83,58,104,23.6735,42.4490
77,246,82,57,107,23.1707,43.4959
78,245,81,56,108,22.8571,44.0816
79,246,83,55,108,22.3577,43.9024
80,248,82,56,110,22.5806,44.3548
81,250,82,55,113,22.0000,45.2000
82,251,82,54,115,21.5139,45.8167
83,251,81,54,116,21.5139,46.2151
84,254,83,52,119,20.4724,46.8504
85,255,80,56,119,21.9608,46.6667
86,256,81,55,120,21.4844,46.8750
87,258,81,58,119,22.4806,46.1240
88,261,84,54,123,20.6897,47.1264
89,263,88,51,124,19.3916,47.1483
90,264,87,51,126,19.3182,47.7273
91,264,87,51,126,19.3182,47.7273
