tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,150,139,11,0,7.3333,0.0000
2,152,140,12,0,7.8947,0.0000
3,154,141,13,0,8.4416,0.0000
4,155,142,13,0,8.3871,0.0000
5,156,142,14,0,8.9744,0.0000
6,157,141,16,0,10.1911,0.0000
7,160,143,17,0,10.6250,0.0000
8,161,143,18,0,11.1801,0.0000
9,162,141,21,0,12.9630,0.0000
10,164,142,22,0,13.4146,0.0000
11,165,142,23,0,13.9394,0.0000
12,166,140,26,0,15.6627,0.0000
13,167,140,27,0,16.1677,0.0000
14,168,140,28,0,16.6667,0.0000
15,171,143,28,0,16.3743,0.0000
16,173,145,28,0,16.1850,0.0000
17,175,146,29,0,16.5714,0.0000
18,181,147,34,0,18.7845,0.0000
19,182,144,38,0,20.8791,0.0000
20,184,144,40,0,21.7391,0.0000
21,184,145,31,8,16.8478,4.3478
22,186,143,34,9,18.2796,4.8387
23,192,149,33,10,17.1875,5.2083
24,192,149,32,11,16.6667,5.7292
25,194,148,35,11,18.0412,5.6701
26,195,146,36,13,18.4615,6.6667
27,194,143,38,13,19.5876,6.7010
28,196,145,37,14,18.8776,7.1429
29,199,147,35,17,17.5879,8.5427
30,201,145,37,19,18.4080,9.4527
31,205,148,37,20,18.0488,9.7561
32,207,148,38,21,18.3575,10.1449
33,210,148,38,24,18.0952,11.4286
34,211,147,40,24,18.9573,11.3744
35,213,146,42,25,19.7183,11.7371
36,214,145,44,25,20.5607,11.6822
37,214,142,46,26,21.4953,12.1495
38,214,139,45,30,21.0280,14.0187
39,216,138,45,33,20.8333,15.2778
40,217,136,45,36,20.7373,16.5899
41,219,136,45,38,20.5479,17.3516
42,219,133,46,40,21.0046,18.2648
43,218,131,46,41,21.1009,18.8073
44,218,128,49,41,22.4771,18.8073
45,220,126,52,42,23.6364,19.0909
46,221,124,52,45,23.5294,20.3620
47,221,120,53,48,23.9819,21.7195
