tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,152,140,12,0,7.8947,0.0000
2,154,142,12,0,7.7922,0.0000
3,154,140,14,0,9.0909,0.0000
4,157,143,14,0,8.9172,0.0000
5,159,144,15,0,9.4340,0.0000
6,160,144,16,0,10.0000,0.0000
7,160,144,16,0,10.0000,0.0000
8,161,145,16,0,9.9379,0.0000
9,161,145,16,0,9.9379,0.0000
10,161,144,17,0,10.5590,0.0000
11,162,143,19,0,11.7284,0.0000
12,162,142,20,0,12.3457,0.0000
13,164,143,21,0,12.8049,0.0000
14,166,144,22,0,13.2530,0.0000
15,167,142,25,0,14.9701,0.0000
16,168,142,26,0,15.4762,0.0000
17,169,141,28,0,16.5680,0.0000
18,170,140,30,0,17.6471,0.0000
19,170,139,31,0,18.2353,0.0000
20,170,136,34,0,20.0000,0.0000
21,170,136,24,10,14.1176,5.8824
22,171,134,27,10,15.7895,5.8480
23,172,135,26,11,15.1163,6.3953
24,174,138,25,11,14.3678,6.3218
25,175,139,25,11,14.2857,6.2857
26,178,140,27,11,15.1685,6.1798
27,177,135,31,11,17.5141,6.2147
28,177,134,32,11,18.0791,6.2147
29,178,135,32,11,17.9775,6.1798
30,178,134,32,12,17.9775,6.7416
31,179,133,34,12,18.9944,6.7039
32,181,133,34,14,18.7845,7.7348
33,183,131,36,16,19.6721,8.7432
34,183,129,38,16,20.7650,8.7432
35,184,131,35,18,19.0217,9.7826
36,185,130,37,18,20.0000,9.7297
37,187,130,39,18,20.8556,9.6257
38,185,129,37,19,20.0000,10.2703
39,188,132,37,19,19.6809,10.1064
40,189,129,38,22,20.1058,11.6402
41,192,131,37,24,19.2708,12.5000
42,192,131,36,25,18.7500,13.0208
43,194,133,34,27,17.5258,13.9175
44,195,131,37,27,18.9744,13.8462
45,197,133,37,27,18.7817,13.7056
46,200,133,40,27,20.0000,13.5000
47,198,133,35,30,17.6768,15.1515
48,197,131,35,31,17.7665,15.7360
49,199,132,36,31,18.0905,15.5779
50,201,134,36,31,17.9104,15.4229
51,201,135,33,33,16.4179,16.4179
52,202,133,36,33,17.8218,16.3366
53,205,134,35,36,17.0732,17.5610
