tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,140,11,0,7.2848,0.0000
2,152,139,13,0,8.5526,0.0000
3,153,139,14,0,9.1503,0.0000
4,143,139,3,1,2.0979,0.6993
5,144,140,3,1,2.0833,0.6944
6,143,142,0,1,0.0000,0.6993
7,144,143,0,1,0.0000,0.6944
8,144,143,0,1,0.0000,0.6944
9,147,146,0,1,0.0000,0.6803
10,147,146,0,1,0.0000,0.6803
11,147,146,0,1,0.0000,0.6803
12,149,148,0,1,0.0000,0.6711
13,151,150,0,1,0.0000,0.6623
14,153,152,0,1,0.0000,0.6536
15,156,155,0,1,0.0000,0.6410
16,160,159,0,1,0.0000,0.6250
17,164,163,0,1,0.0000,0.6098
18,164,163,0,1,0.0000,0.6098
19,169,168,0,1,0.0000,0.5917
20,170,169,0,1,0.0000,0.5882
21,171,170,0,1,0.0000,0.5848
22,173,172,0,1,0.0000,0.5780
23,175,174,0,1,0.0000,0.5714
24,177,176,0,1,0.0000,0.5650
25,178,177,0,1,0.0000,0.5618
26,180,179,0,1,0.0000,0.5556
27,180,179,0,1,0.0000,0.5556
28,181,180,0,1,0.0000,0.5525
29,184,183,0,1,0.0000,0.5435
30,184,183,0,1,0.0000,0.5435
31,188,187,0,1,0.0000,0.5319
32,191,190,0,1,0.0000,0.5236
33,191,190,0,1,0.0000,0.5236
34,195,194,0,1,0.0000,0.5128
35,197,196,0,1,0.0000,0.5076
36,200,199,0,1,0.0000,0.5000
37,200,199,0,1,0.0000,0.5000
38,202,201,0,1,0.0000,0.4950
39,206,205,0,1,0.0000,0.4854
40,207,206,0,1,0.0000,0.4831
41,207,206,0,1,0.0000,0.4831
42,209,208,0,1,0.0000,0.4785
43,212,211,0,1,0.0000,0.4717
44,214,213,0,1,0.0000,0.4673
45,216,215,0,1,0.0000,0.4630
46,216,215,0,1,0.0000,0.4630
47,218,217,0,1,0.0000,0.4587
48,218,217,0,1,0.0000,0.4587
49,221,220,0,1,0.0000,0.4525
50,222,221,0,1,0.0000,0.4505
51,226,225,0,1,0.0000,0.4425
52,230,229,0,1,0.0000,0.4348
53,229,228,0,1,0.0000,0.4367
54,230,229,0,1,0.0000,0.4348
55,231,230,0,1,0.0000,0.4329
56,235,235,0,0,0.0000,0.0000
57,236,236,0,0,0.0000,0.0000
58,240,240,0,0,0.0000,0.0000
59,241,241,0,0,0.0000,0.0000
60,241,241,0,0,0.0000,0.0000
61,242,242,0,0,0.0000,0.0000
62,244,244,0,0,0.0000,0.0000
63,246,246,0,0,0.0000,0.0000
64,248,248,0,0,0.0000,0.0000
65,250,250,0,0,0.0000,0.0000
66,253,253,0,0,0.0000,0.0000
67,255,255,0,0,0.0000,0.0000
68,258,258,0,0,0.0000,0.0000
69,261,261,0,0,0.0000,0.0000
70,261,261,0,0,0.0000,0.0000
71,265,265,0,0,0.0000,0.0000
72,268,268,0,0,0.0000,0.0000
73,269,269,0,0,0.0000,0.0000
74,274,274,0,0,0.0000,0.0000
75,274,274,0,0,0.0000,0.0000
76,276,276,0,0,0.0000,0.0000
77,277,277,0,0,0.0000,0.0000
78,278,278,0,0,0.0000,0.0000
79,278,278,0,0,0.0000,0.0000
80,282,282,0,0,0.0000,0.0000
81,283,283,0,0,0.0000,0.0000
82,289,289,0,0,0.0000,0.0000
83,289,289,0,0,0.0000,0.0000
84,292,292,0,0,0.0000,0.0000
85,298,298,0,0,0.0000,0.0000
86,299,299,0,0,0.0000,0.0000
87,300,300,0,0,0.0000,0.0000
88,300,300,0,0,0.0000,0.0000
89,300,300,0,0,0.0000,0.0000
90,300,300,0,0,0.0000,0.0000
91,300,300,0,0,0.0000,0.0000
92,300,300,0,0,0.0000,0.0000
93,300,300,0,0,0.0000,0.0000
94,300,300,0,0,0.0000,0.0000
95,300,300,0,0,0.0000,0.0000
96,300,300,0,0,0.0000,0.0000
97,300,300,0,0,0.0000,0.0000
98,300,300,0,0,0.0000,0.0000
99,300,300,0,0,0.0000,0.0000
100,300,300,0,0,0.0000,0.0000
101,300,300,0,0,0.0000,0.0000
102,300,300,0,0,0.0000,0.0000
103,300,300,0,0,0.0000,0.0000
104,300,300,0,0,0.0000,0.0000
