tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,153,143,10,0,6.5359,0.0000
2,153,143,10,0,6.5359,0.0000
3,155,142,13,0,8.3871,0.0000
4,155,142,13,0,8.3871,0.0000
5,157,144,13,0,8.2803,0.0000
6,159,146,13,0,8.1761,0.0000
7,159,146,13,0,8.1761,0.0000
8,160,147,13,0,8.1250,0.0000
9,160,147,13,0,8.1250,0.0000
10,163,150,13,0,7.9755,0.0000
11,166,153,13,0,7.8313,0.0000
12,167,153,14,0,8.3832,0.0000
13,168,154,14,0,8.3333,0.0000
14,169,155,14,0,8.2840,0.0000
15,169,155,14,0,8.2840,0.0000
16,171,157,14,0,8.1871,0.0000
17,172,158,14,0,8.1395,0.0000
18,174,160,14,0,8.0460,0.0000
19,174,160,14,0,8.0460,0.0000
20,176,160,16,0,9.0909,0.0000
21,178,163,6,9,3.3708,5.0562
22,180,164,7,9,3.8889,5.0000
23,180,164,7,9,3.8889,5.0000
24,178,164,4,10,2.2472,5.6180
25,179,165,4,10,2.2346,5.5866
26,181,167,4,10,2.2099,5.5249
27,185,171,4,10,2.1622,5.4054
28,188,173,5,10,2.6596,5.3191
29,188,173,5,10,2.6596,5.3191
30,190,174,6,10,3.1579,5.2632
31,191,175,6,10,3.1414,5.2356
32,191,174,7,10,3.6649,5.2356
33,193,176,6,11,3.1088,5.6995
34,194,177,6,11,3.0928,5.6701
35,195,178,6,11,3.0769,5.6410
36,198,181,6,11,3.0303,5.5556
37,199,182,6,11,3.0151,5.5276
38,200,183,6,11,3.0000,5.5000
39,201,184,6,11,2.9851,5.4726
40,202,185,6,11,2.9703,5.4455
41,202,186,5,11,2.4752,5.4455
42,205,189,4,12,1.9512,5.8537
43,205,189,4,12,1.9512,5.8537
44,206,189,5,12,2.4272,5.8252
45,206,189,5,12,2.4272,5.8252
46,213,196,5,12,2.3474,5.6338
47,216,197,7,12,3.2407,5.5556
48,217,198,7,12,3.2258,5.5300
49,218,200,6,12,2.7523,5.5046
50,220,202,5,13,2.2727,5.9091
51,220,202,5,13,2.2727,5.9091
52,221,203,5,13,2.2624,5.8824
53,223,205,5,13,2.2422,5.8296
54,228,209,6,13,2.6316,5.7018
55,228,209,6,13,2.6316,5.7018
56,230,210,7,13,3.0435,5.6522
57,232,211,8,13,3.4483,5.6034
58,235,214,8,13,3.4043,5.5319
59,236,215,8,13,3.3898,5.5085
60,236,215,8,13,3.3898,5.5085
61,237,217,7,13,2.9536,5.4852
62,239,218,8,13,3.3473,5.4393
63,242,220,9,13,3.7190,5.3719
64,243,219,11,13,4.5267,5.3498
65,246,221,11,14,4.4715,5.6911
66,246,221,11,14,4.4715,5.6911
67,248,221,12,15,4.8387,6.0484
68,252,225,11,16,4.3651,6.3492
69,254,226,12,16,4.7244,6.2992
