tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,154,143,11,0,7.1429,0.0000
2,158,145,13,0,8.2278,0.0000
3,159,145,14,0,8.8050,0.0000
4,160,145,15,0,9.3750,0.0000
5,162,147,15,0,9.2593,0.0000
6,162,146,16,0,9.8765,0.0000
7,164,147,17,0,10.3659,0.0000
8,165,148,17,0,10.3030,0.0000
9,167,150,17,0,10.1796,0.0000
10,167,149,18,0,10.7784,0.0000
11,167,148,19,0,11.3772,0.0000
12,167,148,19,0,11.3772,0.0000
13,167,146,21,0,12.5749,0.0000
14,168,145,23,0,13.6905,0.0000
15,172,147,25,0,14.5349,0.0000
16,172,145,27,0,15.6977,0.0000
17,174,147,27,0,15.5172,0.0000
18,175,147,28,0,16.0000,0.0000
19,177,146,31,0,17.5141,0.0000
20,180,147,33,0,18.3333,0.0000
21,173,147,24,2,13.8728,1.1561
22,171,143,26,2,15.2047,1.1696
23,176,146,28,2,15.9091,1.1364
24,175,143,29,3,16.5714,1.7143
25,175,141,31,3,17.7143,1.7143
26,175,140,31,4,17.7143,2.2857
27,177,142,30,5,16.9492,2.8249
28,177,142,30,5,16.9492,2.8249
29,180,145,30,5,16.6667,2.7778
30,182,144,33,5,18.1319,2.7473
31,183,143,35,5,19.1257,2.7322
32,184,142,36,6,19.5652,3.2609
33,187,144,37,6,19.7861,3.2086
34,189,145,37,7,19.5767,3.7037
35,191,144,37,10,19.3717,5.2356
36,193,144,38,11,19.6891,5.6995
37,194,143,40,11,20.6186,5.6701
38,196,143,42,11,21.4286,5.6122
39,197,144,42,11,21.3198,5.5838
40,194,139,43,12,22.1649,6.1856
41,194,138,44,12,22.6804,6.1856
42,193,136,43,14,22.2798,7.2539
43,193,137,41,15,21.2435,7.7720
44,192,136,40,16,20.8333,8.3333
45,190,136,37,17,19.4737,8.9474
46,190,135,38,17,20.0000,8.9474
47,191,132,42,17,21.9895,8.9005
48,193,129,47,17,24.3523,8.8083
49,194,126,51,17,26.2887,8.7629
50,194,123,53,18,27.3196,9.2784
51,193,125,50,18,25.9067,9.3264
52,193,127,46,20,23.8342,10.3627
53,192,126,46,20,23.9583,10.4167
54,194,127,47,20,24.2268,10.3093
55,197,129,47,21,23.8579,10.6599
56,196,127,47,22,23.9796,11.2245
57,196,128,45,23,22.9592,11.7347
58,194,127,43,24,22.1649,12.3711
59,194,126,44,24,22.6804,12.3711
60,195,129,41,25,21.0256,12.8205
61,193,127,41,25,21.2435,12.9534
62,197,128,43,26,21.8274,13.1980
63,197,130,40,27,20.3046,13.7056
64,197,129,41,27,20.8122,13.7056
65,199,126,44,29,22.1106,14.5729
66,201,125,46,30,22.8856,14.9254
67,201,123,47,31,23.3831,15.4229
68,199,121,46,32,23.1156,16.0804
69,197,120,44,33,22.3350,16.7513
70,196,118,43,35,21.9388,17.8571
71,199,121,42,36,21.1055,18.0905
72,200,118,46,36,23.0000,18.0000
73,201,120,47,34,23.3831,16.9154
74,200,118,48,34,24.0000,17.0000
75,204,122,45,37,22.0588,18.1373
76,204,120,48,36,23.5294,17.6471
77,202,114,52,36,25.7426,17.8218
78,203,113,55,35,27.0936,17.2414
79,203,113,56,34,27.5862,16.7488
80,202,110,57,35,28.2178,17.3267
81,202,107,58,37,28.7129,18.3168
82,205,105,62,38,30.2439,18.5366
83,202,104,60,38,29.7030,18.8119
84,203,103,63,37,31.0345,18.2266
85,202,99,64,39,31.6832,19.3069
86,199,97,59,43,29.6482,21.6080
