tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,141,10,0,6.6225,0.0000
2,151,141,10,0,6.6225,0.0000
3,153,143,10,0,6.5359,0.0000
4,154,144,10,0,6.4935,0.0000
5,155,144,11,0,7.0968,0.0000
6,157,146,11,0,7.0064,0.0000
7,159,148,11,0,6.9182,0.0000
8,161,150,11,0,6.8323,0.0000
9,162,151,11,0,6.7901,0.0000
10,162,150,12,0,7.4074,0.0000
11,163,151,12,0,7.3620,0.0000
12,163,151,12,0,7.3620,0.0000
13,164,152,12,0,7.3171,0.0000
14,166,153,13,0,7.8313,0.0000
15,166,153,13,0,7.8313,0.0000
16,168,153,15,0,8.9286,0.0000
17,169,153,16,0,9.4675,0.0000
18,172,156,16,0,9.3023,0.0000
19,177,161,16,0,9.0395,0.0000
20,178,159,19,0,10.6742,0.0000
21,175,160,9,6,5.1429,3.4286
22,176,160,10,6,5.6818,3.4091
23,180,164,10,6,5.5556,3.3333
24,181,165,10,6,5.5249,3.3149
25,182,166,9,7,4.9451,3.8462
26,183,167,9,7,4.9180,3.8251
27,188,170,11,7,5.8511,3.7234
28,191,172,12,7,6.2827,3.6649
29,193,173,13,7,6.7358,3.6269
30,194,174,12,8,6.1856,4.1237
31,196,175,13,8,6.6327,4.0816
32,198,177,13,8,6.5657,4.0404
33,200,179,13,8,6.5000,4.0000
34,201,180,13,8,6.4677,3.9801
35,202,181,12,9,5.9406,4.4554
36,205,182,13,10,6.3415,4.8780
37,208,184,12,12,5.7692,5.7692
38,210,186,12,12,5.7143,5.7143
39,212,188,12,12,5.6604,5.6604
40,212,189,10,13,4.7170,6.1321
41,215,192,9,14,4.1860,6.5116
42,216,194,8,14,3.7037,6.4815
43,220,198,8,14,3.6364,6.3636
44,220,198,8,14,3.6364,6.3636
45,221,199,8,14,3.6199,6.3348
46,223,200,9,14,4.0359,6.2780
47,226,204,8,14,3.5398,6.1947
48,227,206,6,15,2.6432,6.6079
49,229,207,7,15,3.0568,6.5502
50,230,209,6,15,2.6087,6.5217
51,232,209,8,15,3.4483,6.4655
52,234,208,10,16,4.2735,6.8376
53,234,207,11,16,4.7009,6.8376
54,235,208,11,16,4.6809,6.8085
55,237,210,11,16,4.6414,6.7511
56,239,212,10,17,4.1841,7.1130
57,243,215,10,18,4.1152,7.4074
58,244,216,9,19,3.6885,7.7869
59,246,218,9,19,3.6585,7.7236
60,247,219,9,19,3.6437,7.6923
61,250,222,9,19,3.6000,7.6000
62,252,223,10,19,3.9683,7.5397
63,253,223,11,19,4.3478,7.5099
64,254,223,12,19,4.7244,7.4803
65,257,226,12,19,4.6693,7.3930
66,258,227,12,19,4.6512,7.3643
67,260,229,11,20,4.2308,7.6923
68,265,233,12,20,4.5283,7.5472
69,265,232,13,20,4.9057,7.5472
70,267,235,12,20,4.4944,7.4906
71,269,235,12,22,4.4610,8.1784
72,272,236,13,23,4.7794,8.4559
73,273,245,10,18,3.6630,6.5934
74,276,248,10,18,3.6232,6.5217
75,280,252,10,18,3.5714,6.4286
76,280,252,10,18,3.5714,6.4286
77,281,253,11,17,3.9146,6.0498
78,282,254,10,18,3.5461,6.3830
79,286,258,10,18,3.4965,6.2937
80,288,260,10,18,3.4722,6.2500
81,288,260,10,18,3.4722,6.2500
82,292,265,9,18,3.0822,6.1644
83,292,265,8,19,2.7397,6.5068
84,294,267,7,20,2.3810,6.8027
85,298,271,7,20,2.3490,6.7114
86,300,273,7,20,2.3333,6.6667
87,300,274,7,19,2.3333,6.3333
88,300,274,8,18,2.6667,6.0000
89,300,276,7,17,2.3333,5.6667
90,299,275,7,17,2.3411,5.6856
91,301,278,5,18,1.6611,5.9801
92,301,279,4,18,1.3289,5.9801
93,300,280,3,17,1.0000,5.6667
