tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,154,144,10,0,6.4935,0.0000
2,154,144,10,0,6.4935,0.0000
3,154,144,10,0,6.4935,0.0000
4,157,147,10,0,6.3694,0.0000
5,159,148,11,0,6.9182,0.0000
6,160,149,11,0,6.8750,0.0000
7,161,149,12,0,7.4534,0.0000
8,163,151,12,0,7.3620,0.0000
9,165,151,14,0,8.4848,0.0000
10,167,152,15,0,8.9820,0.0000
11,171,155,16,0,9.3567,0.0000
12,173,155,18,0,10.4046,0.0000
13,174,155,19,0,10.9195,0.0000
14,174,155,19,0,10.9195,0.0000
15,176,154,22,0,12.5000,0.0000
16,176,150,26,0,14.7727,0.0000
17,178,152,26,0,14.6067,0.0000
18,179,151,28,0,15.6425,0.0000
19,179,149,30,0,16.7598,0.0000
20,179,146,33,0,18.4358,0.0000
21,174,147,23,4,13.2184,2.2989
22,176,147,25,4,14.2045,2.2727
23,178,149,25,4,14.0449,2.2472
24,181,151,26,4,14.3646,2.2099
25,182,152,26,4,14.2857,2.1978
26,185,155,26,4,14.0541,2.1622
27,184,153,27,4,14.6739,2.1739
28,184,151,29,4,15.7609,2.1739
29,184,148,32,4,17.3913,2.1739
30,187,151,31,5,16.5775,2.6738
31,188,148,34,6,18.0851,3.1915
32,191,152,33,6,17.2775,3.1414
33,191,153,32,6,16.7539,3.1414
34,192,151,35,6,18.2292,3.1250
35,193,152,34,7,17.6166,3.6269
36,191,150,34,7,17.8010,3.6649
37,190,149,33,8,17.3684,4.2105
38,189,145,36,8,19.0476,4.2328
39,190,141,40,9,21.0526,4.7368
40,190,139,42,9,22.1053,4.7368
41,191,143,39,9,20.4188,4.7120
42,192,142,40,10,20.8333,5.2083
43,192,140,42,10,21.8750,5.2083
44,194,141,43,10,22.1649,5.1546
45,195,141,43,11,22.0513,5.6410
46,199,145,43,11,21.6080,5.5276
47,198,144,43,11,21.7172,5.5556
48,197,139,47,11,23.8579,5.5838
49,196,139,44,13,22.4490,6.6327
50,197,137,47,13,23.8579,6.5990
51,196,130,52,14,26.5306,7.1429
52,196,130,52,14,26.5306,7.1429
53,197,129,54,14,27.4112,7.1066
54,197,127,56,14,28.4264,7.1066
55,199,129,54,16,27.1357,8.0402
56,198,123,59,16,29.7980,8.0808
57,201,125,60,16,29.8507,7.9602
58,200,126,57,17,28.5000,8.5000
59,197,121,58,18,29.4416,9.1371
60,192,122,52,18,27.0833,9.3750
61,193,117,58,18,30.0518,9.3264
62,192,117,57,18,29.6875,9.3750
63,193,116,59,18,30.5699,9.3264
64,194,110,65,19,33.5052,9.7938
65,198,111,67,20,33.8384,10.1010
66,197,110,67,20,34.0102,10.1523
67,198,107,70,21,35.3535,10.6061
68,197,108,67,22,34.0102,11.1675
69,197,107,68,22,34.5178,11.1675
70,198,106,70,22,35.3535,11.1111
71,193,106,65,22,33.6788,11.3990
72,189,108,58,23,30.6878,12.1693
73,188,111,57,20,30.3191,10.6383
74,186,110,55,21,29.5699,11.2903
75,187,109,56,22,29.9465,11.7647
76,185,108,55,22,29.7297,11.8919
77,182,106,53,23,29.1209,12.6374
78,182,104,54,24,29.6703,13.1868
79,178,97,56,25,31.4607,14.0449
80,178,95,57,26,32.0225,14.6067
81,175,92,57,26,32.5714,14.8571
82,176,93,57,26,32.3864,14.7727
83,175,94,55,26,31.4286,14.8571
84,173,93,51,29,29.4798,16.7630
85,170,93,47,30,27.6471,17.6471
86,173,95,48,30,27.7457,17.3410
87,168,93,45,30,26.7857,17.8571
88,167,88,49,30,29.3413,17.9641
89,168,91,46,31,27.3810,18.4524
90,170,92,46,32,27.0588,18.8235
91,166,93,42,31,25.3012,18.6747
92,166,93,42,31,25.3012,18.6747
93,166,92,43,31,25.9036,18.6747
94,166,94,42,30,25.3012,18.0723
95,163,94,38,31,23.3129,19.0184
96,163,94,37,32,22.6994,19.6319
97,161,94,36,31,22.3602,19.2547
98,162,95,36,31,22.2222,19.1358
99,161,94,32,35,19.8758,21.7391
100,162,96,30,36,18.5185,22.2222
101,165,100,30,35,18.1818,21.2121
102,161,101,24,36,14.9068,22.3602
103,161,101,25,35,15.5280,21.7391
104,158,100,23,35,14.5570,22.1519
105,157,100,22,35,14.0127,22.2930
106,158,101,22,35,13.9241,22.1519
107,157,104,19,34,12.1019,21.6561
108,153,102,16,35,10.4575,22.8758
109,154,103,16,35,10.3896,22.7273
110,154,103,17,34,11.0390,22.0779
111,154,104,17,33,11.0390,21.4286
112,154,105,16,33,10.3896,21.4286
113,153,104,16,33,10.4575,21.5686
114,156,105,18,33,11.5385,21.1538
115,157,106,18,33,11.4650,21.0191
116,158,108,18,32,11.3924,20.2532
117,158,107,20,31,12.6582,19.6203
118,156,105,19,32,12.1795,20.5128
119,156,107,18,31,11.5385,19.8718
120,155,109,16,30,10.3226,19.3548
121,157,111,16,30,10.1911,19.1083
122,159,112,17,30,10.6918,18.8679
123,159,110,19,30,11.9497,18.8679
