tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,151,141,10,0,6.6225,0.0000
2,151,140,11,0,7.2848,0.0000
3,152,141,11,0,7.2368,0.0000
4,153,141,12,0,7.8431,0.0000
5,154,142,12,0,7.7922,0.0000
6,155,142,13,0,8.3871,0.0000
7,155,140,15,0,9.6774,0.0000
8,159,142,17,0,10.6918,0.0000
9,159,137,22,0,13.8365,0.0000
10,162,139,23,0,14.1975,0.0000
11,159,138,14,7,8.8050,4.4025
12,158,137,14,7,8.8608,4.4304
13,159,138,14,7,8.8050,4.4025
14,162,139,16,7,9.8765,4.3210
15,163,138,17,8,10.4294,4.9080
16,165,137,20,8,12.1212,4.8485
17,169,140,20,9,11.8343,5.3254
18,171,142,18,11,10.5263,6.4327
19,174,144,13,17,7.4713,9.7701
20,174,144,12,18,6.8966,10.3448
21,175,144,12,19,6.8571,10.8571
22,178,145,13,20,7.3034,11.2360
23,180,145,15,20,8.3333,11.1111
24,179,144,15,20,8.3799,11.1732
25,179,143,16,20,8.9385,11.1732
26,181,142,16,23,8.8398,12.7072
27,181,141,15,25,8.2873,13.8122
28,181,140,16,25,8.8398,13.8122
29,184,141,17,26,9.2391,14.1304
30,184,142,16,26,8.6957,14.1304
31,185,142,17,26,9.1892,14.0541
32,186,143,15,28,8.0645,15.0538
33,188,146,14,28,7.4468,14.8936
34,189,147,12,30,6.3492,15.8730
35,192,147,15,30,7.8125,15.6250
36,191,147,12,32,6.2827,16.7539
37,193,149,11,33,5.6995,17.0984
38,194,148,12,34,6.1856,17.5258
39,197,151,11,35,5.5838,17.7665
40,202,156,10,36,4.9505,17.8218
41,207,158,13,36,6.2802,17.3913
42,209,159,14,36,6.6986,17.2249
43,209,158,15,36,7.1770,17.2249
44,212,161,15,36,7.0755,16.9811
45,212,163,11,38,5.1887,17.9245
46,213,164,10,39,4.6948,18.3099
47,218,169,9,40,4.1284,18.3486
48,221,172,9,40,4.0724,18.0995
49,223,175,6,42,2.6906,18.8341
50,227,179,6,42,2.6432,18.5022
51,229,182,4,43,1.7467,18.7773
52,228,182,1,45,0.4386,19.7368
53,228,182,1,45,0.4386,19.7368
54,228,183,0,45,0.0000,19.7368
55,228,183,0,45,0.0000,19.7368
56,231,186,0,45,0.0000,19.4805
57,234,189,0,45,0.0000,19.2308
58,234,189,0,45,0.0000,19.2308
59,239,194,0,45,0.0000,18.8285
60,241,196,0,45,0.0000,18.6722
61,243,198,0,45,0.0000,18.5185
62,246,201,0,45,0.0000,18.2927
63,250,211,0,39,0.0000,15.6000
64,252,213,0,39,0.0000,15.4762
65,255,216,0,39,0.0000,15.2941
66,257,218,0,39,0.0000,15.1751
67,261,223,0,38,0.0000,14.5594
68,262,224,0,38,0.0000,14.5038
69,263,226,0,37,0.0000,14.0684
70,265,230,0,35,0.0000,13.2075
71,266,237,0,29,0.0000,10.9023
72,269,241,0,28,0.0000,10.4089
73,274,247,0,27,0.0000,9.8540
74,275,249,0,26,0.0000,9.4545
75,278,252,0,26,0.0000,9.3525
76,280,254,0,26,0.0000,9.2857
77,280,254,0,26,0.0000,9.2857
78,287,264,0,23,0.0000,8.0139
79,288,267,0,21,0.0000,7.2917
80,291,270,0,21,0.0000,7.2165
81,293,273,0,20,0.0000,6.8259
82,297,277,0,20,0.0000,6.7340
83,298,278,0,20,0.0000,6.7114
84,303,285,0,18,0.0000,5.9406
85,303,286,0,17,0.0000,5.6106
86,303,288,0,15,0.0000,4.9505
87,303,288,0,15,0.0000,4.9505
88,303,290,0,13,0.0000,4.2904
89,303,291,0,12,0.0000,3.9604
90,303,292,0,11,0.0000,3.6304
91,303,293,0,10,0.0000,3.3003
92,303,294,0,9,0.0000,2.9703
93,303,294,0,9,0.0000,2.9703
