tick,total,susceptible,infected,immune,pct_infected,pct_immune
0,150,140,10,0,6.6667,0.0000
1,153,143,10,0,6.5359,0.0000
2,156,146,10,0,6.4103,0.0000
3,156,146,10,0,6.4103,0.0000
4,156,146,10,0,6.4103,0.0000
5,156,146,10,0,6.4103,0.0000
6,157,146,11,0,7.0064,0.0000
7,158,147,11,0,6.9620,0.0000
8,161,150,11,0,6.8323,0.0000
9,164,150,14,0,8.5366,0.0000
10,165,151,14,0,8.4848,0.0000
11,166,151,15,0,9.0361,0.0000
12,167,149,18,0,10.7784,0.0000
13,170,151,19,0,11.1765,0.0000
14,171,149,22,0,12.8655,0.0000
15,173,149,24,0,13.8728,0.0000
16,174,149,25,0,14.3678,0.0000
17,178,153,25,0,14.0449,0.0000
18,178,152,26,0,14.6067,0.0000
19,178,152,26,0,14.6067,0.0000
20,181,152,29,0,16.0221,0.0000
21,179,151,20,8,11.1732,4.4693
22,179,151,20,8,11.1732,4.4693
23,179,147,24,8,13.4078,4.4693
24,182,146,28,8,15.3846,4.3956
25,183,146,29,8,15.8470,4.3716
26,185,145,32,8,17.2973,4.3243
27,187,145,33,9,17.6471,4.8128
28,188,145,34,9,18.0851,4.7872
29,190,144,36,10,18.9474,5.2632
30,189,142,36,11,19.0476,5.8201
31,190,139,39,12,20.5263,6.3158
32,190,140,37,13,19.4737,6.8421
33,194,140,39,15,20.1031,7.7320
34,198,142,39,17,19.6970,8.5859
35,201,144,37,20,18.4080,9.9502
36,206,147,39,20,18.9320,9.7087
37,209,144,44,21,21.0526,10.0478
38,212,144,47,21,22.1698,9.9057
39,213,144,47,22,22.0657,10.3286
40,214,140,50,24,23.3645,11.2150
41,214,138,51,25,23.8318,11.6822
42,214,133,55,26,25.7009,12.1495
43,214,130,57,27,26.6355,12.6168
44,218,132,56,30,25.6881,13.7615
45,218,133,53,32,24.3119,14.6789
46,219,132,53,34,24.2009,15.5251
47,220,130,54,36,24.5455,16.3636
48,221,128,56,37,25.3394,16.7421
49,223,127,56,40,25.1121,17.9372
50,224,126,56,42,25.0000,18.7500
51,225,126,55,44,24.4444,19.5556
52,226,124,55,47,24.3363,20.7965
53,227,122,56,49,24.6696,21.5859
54,228,124,53,51,23.2456,22.3684
55,229,117,61,51,26.6376,22.2707
56,229,116,62,51,27.0742,22.2707
57,226,112,60,54,26.5487,23.8938
58,222,112,55,55,24.7748,24.7748
59,223,111,56,56,25.1121,25.1121
60,222,110,53,59,23.8739,26.5766
61,222,109,53,60,23.8739,27.0270
62,223,109,51,63,22.8700,28.2511
63,225,110,49,66,21.7778,29.3333
64,227,110,49,68,21.5859,29.9559
65,226,110,47,69,20.7965,30.5310
66,228,111,48,69,21.0526,30.2632
67,226,112,45,69,19.9115,30.5310
68,230,116,41,73,17.8261,31.7391
69,236,120,42,74,17.7966,31.3559
